,Data,Vendedor,Cargo,Cliente,UF,Vendas
749,2014-01-06,Lara Cruz,Vendedor Sr.,Megacorporação,RO,8885.52
750,2014-01-06,Lara Cruz,Vendedor Sr.,Megacorporação,SC,3522.14
751,2014-01-06,Lara Cruz,Vendedor Sr.,Megacorporação,SP,5628.14
752,2014-01-06,Lara Cruz,Vendedor Sr.,Megacorporação,TO,2562.07
907,2014-01-08,Lara Cruz,Vendedor Sr.,Megacorporação,AC,1206.08
908,2014-01-08,Lara Cruz,Vendedor Sr.,Megacorporação,AM,4261.49
909,2014-01-08,Lara Cruz,Vendedor Sr.,Megacorporação,CE,7971.47
910,2014-01-08,Lara Cruz,Vendedor Sr.,Megacorporação,GO,2285.81
911,2014-01-08,Lara Cruz,Vendedor Sr.,Megacorporação,MT,4588.43
912,2014-01-08,Lara Cruz,Vendedor Sr.,Megacorporação,PA,9425.71
913,2014-01-08,Lara Cruz,Vendedor Sr.,Megacorporação,RJ,1530.27
914,2014-01-08,Lara Cruz,Vendedor Sr.,Megacorporação,RO,1791.8
915,2014-01-08,Lara Cruz,Vendedor Sr.,Megacorporação,RR,2062.0
916,2014-01-08,Lara Cruz,Vendedor Sr.,Megacorporação,SC,1259.13
917,2014-01-08,Lara Cruz,Vendedor Sr.,Megacorporação,SP,5110.53
1056,2014-01-09,Lara Cruz,Vendedor Sr.,"Crane, Poole & Schmidt",AP,3749.71
1057,2014-01-09,Lara Cruz,Vendedor Sr.,"Crane, Poole & Schmidt",GO,6617.22
1058,2014-01-09,Lara Cruz,Vendedor Sr.,"Crane, Poole & Schmidt",MA,2007.28
1059,2014-01-09,Lara Cruz,Vendedor Sr.,"Crane, Poole & Schmidt",MS,9372.18
1060,2014-01-09,Lara Cruz,Vendedor Sr.,"Crane, Poole & Schmidt",MT,5754.74
1061,2014-01-09,Lara Cruz,Vendedor Sr.,"Crane, Poole & Schmidt",PA,1148.49
1062,2014-01-09,Lara Cruz,Vendedor Sr.,"Crane, Poole & Schmidt",PR,5969.96
1063,2014-01-09,Lara Cruz,Vendedor Sr.,"Crane, Poole & Schmidt",RN,7298.87
1064,2014-01-09,Lara Cruz,Vendedor Sr.,"Crane, Poole & Schmidt",SC,3963.7
1065,2014-01-09,Lara Cruz,Vendedor Sr.,"Crane, Poole & Schmidt",SE,9788.82
1066,2014-01-09,Lara Cruz,Vendedor Sr.,"Crane, Poole & Schmidt",SP,6863.19
1067,2014-01-09,Lara Cruz,Vendedor Sr.,"Crane, Poole & Schmidt",TO,3212.04
1068,2014-01-09,Lara Cruz,Vendedor Sr.,Planeta Diário,AL,5486.06
1069,2014-01-09,Lara Cruz,Vendedor Sr.,Planeta Diário,AP,1666.27
1070,2014-01-09,Lara Cruz,Vendedor Sr.,Planeta Diário,BA,9706.61
1071,2014-01-09,Lara Cruz,Vendedor Sr.,Planeta Diário,CE,9975.49
1072,2014-01-09,Lara Cruz,Vendedor Sr.,Planeta Diário,GO,3049.07
1073,2014-01-09,Lara Cruz,Vendedor Sr.,Planeta Diário,MT,3974.29
1074,2014-01-09,Lara Cruz,Vendedor Sr.,Planeta Diário,PB,5231.51
1075,2014-01-09,Lara Cruz,Vendedor Sr.,Planeta Diário,PI,6629.97
1076,2014-01-09,Lara Cruz,Vendedor Sr.,Planeta Diário,RJ,1919.33
1077,2014-01-09,Lara Cruz,Vendedor Sr.,Planeta Diário,RN,6530.65
1078,2014-01-09,Lara Cruz,Vendedor Sr.,Planeta Diário,RO,4154.33
1079,2014-01-09,Lara Cruz,Vendedor Sr.,Planeta Diário,RR,6664.16
1080,2014-01-09,Lara Cruz,Vendedor Sr.,Planeta Diário,SE,3477.28
1081,2014-01-09,Lara Cruz,Vendedor Sr.,Planeta Diário,SP,4071.71
1082,2014-01-09,Lara Cruz,Vendedor Sr.,Planeta Diário,TO,2082.8
1396,2014-01-12,Lara Cruz,Vendedor Sr.,Union Aerospace Corporation,AL,6164.4
1397,2014-01-12,Lara Cruz,Vendedor Sr.,Union Aerospace Corporation,AP,7582.53
1398,2014-01-12,Lara Cruz,Vendedor Sr.,Union Aerospace Corporation,BA,7465.15
1399,2014-01-12,Lara Cruz,Vendedor Sr.,Union Aerospace Corporation,CE,5959.43
1400,2014-01-12,Lara Cruz,Vendedor Sr.,Union Aerospace Corporation,GO,9937.18
1401,2014-01-12,Lara Cruz,Vendedor Sr.,Union Aerospace Corporation,MG,9061.54
1402,2014-01-12,Lara Cruz,Vendedor Sr.,Union Aerospace Corporation,MS,6807.97
1403,2014-01-12,Lara Cruz,Vendedor Sr.,Union Aerospace Corporation,PA,9528.4
1404,2014-01-12,Lara Cruz,Vendedor Sr.,Union Aerospace Corporation,RN,2205.8
1405,2014-01-12,Lara Cruz,Vendedor Sr.,Union Aerospace Corporation,RO,8781.98
1406,2014-01-12,Lara Cruz,Vendedor Sr.,Union Aerospace Corporation,SP,5597.92
1407,2014-01-12,Lara Cruz,Vendedor Sr.,Union Aerospace Corporation,TO,1758.42
1568,2014-01-14,Lara Cruz,Vendedor Sr.,Grupo Capivara,AM,5720.74
1569,2014-01-14,Lara Cruz,Vendedor Sr.,Grupo Capivara,CE,5370.68
1570,2014-01-14,Lara Cruz,Vendedor Sr.,Grupo Capivara,ES,8093.88
1571,2014-01-14,Lara Cruz,Vendedor Sr.,Grupo Capivara,GO,3895.74
1572,2014-01-14,Lara Cruz,Vendedor Sr.,Grupo Capivara,MA,6245.15
1573,2014-01-14,Lara Cruz,Vendedor Sr.,Grupo Capivara,MG,7629.76
1574,2014-01-14,Lara Cruz,Vendedor Sr.,Grupo Capivara,MS,7584.01
1575,2014-01-14,Lara Cruz,Vendedor Sr.,Grupo Capivara,PR,2558.27
1576,2014-01-14,Lara Cruz,Vendedor Sr.,Grupo Capivara,RN,4235.45
1577,2014-01-14,Lara Cruz,Vendedor Sr.,Grupo Capivara,RO,8603.21
1578,2014-01-14,Lara Cruz,Vendedor Sr.,Grupo Capivara,RS,6205.34
1579,2014-01-14,Lara Cruz,Vendedor Sr.,Grupo Capivara,SP,5790.03
1580,2014-01-14,Lara Cruz,Vendedor Sr.,Grupo Capivara,TO,1360.39
1581,2014-01-14,Lara Cruz,Vendedor Sr.,Planet Express,AC,7983.11
1582,2014-01-14,Lara Cruz,Vendedor Sr.,Planet Express,AL,1578.42
1583,2014-01-14,Lara Cruz,Vendedor Sr.,Planet Express,BA,2652.81
1584,2014-01-14,Lara Cruz,Vendedor Sr.,Planet Express,MA,7162.94
1585,2014-01-14,Lara Cruz,Vendedor Sr.,Planet Express,MG,4995.53
1586,2014-01-14,Lara Cruz,Vendedor Sr.,Planet Express,MS,6177.27
1587,2014-01-14,Lara Cruz,Vendedor Sr.,Planet Express,PB,8455.57
1588,2014-01-14,Lara Cruz,Vendedor Sr.,Planet Express,PE,9499.84
1589,2014-01-14,Lara Cruz,Vendedor Sr.,Planet Express,PR,6708.86
1590,2014-01-14,Lara Cruz,Vendedor Sr.,Planet Express,RJ,5697.81
1591,2014-01-14,Lara Cruz,Vendedor Sr.,Planet Express,RN,2466.77
1592,2014-01-14,Lara Cruz,Vendedor Sr.,Planet Express,RO,3256.33
1593,2014-01-14,Lara Cruz,Vendedor Sr.,Planet Express,RR,4771.43
1594,2014-01-14,Lara Cruz,Vendedor Sr.,Planet Express,RS,8846.63
1595,2014-01-14,Lara Cruz,Vendedor Sr.,Planet Express,SE,8182.74
1596,2014-01-14,Lara Cruz,Vendedor Sr.,Planet Express,SP,6397.38
1795,2014-01-16,Lara Cruz,Vendedor Sr.,Planet Express,AC,4729.46
1796,2014-01-16,Lara Cruz,Vendedor Sr.,Planet Express,BA,4053.27
1797,2014-01-16,Lara Cruz,Vendedor Sr.,Planet Express,ES,8931.05
1798,2014-01-16,Lara Cruz,Vendedor Sr.,Planet Express,MA,8246.75
1799,2014-01-16,Lara Cruz,Vendedor Sr.,Planet Express,PE,8913.93
1800,2014-01-16,Lara Cruz,Vendedor Sr.,Planet Express,PI,9473.06
1801,2014-01-16,Lara Cruz,Vendedor Sr.,Planet Express,RR,8975.72
1802,2014-01-16,Lara Cruz,Vendedor Sr.,Planet Express,RS,3409.82
1803,2014-01-16,Lara Cruz,Vendedor Sr.,Planet Express,SE,3207.93
1804,2014-01-16,Lara Cruz,Vendedor Sr.,Planet Express,TO,7327.43
1805,2014-01-16,Lara Cruz,Vendedor Sr.,Umbrella Corporation,AC,6295.77
1806,2014-01-16,Lara Cruz,Vendedor Sr.,Umbrella Corporation,AP,8284.76
1807,2014-01-16,Lara Cruz,Vendedor Sr.,Umbrella Corporation,CE,9637.06
1808,2014-01-16,Lara Cruz,Vendedor Sr.,Umbrella Corporation,MS,1378.72
1809,2014-01-16,Lara Cruz,Vendedor Sr.,Umbrella Corporation,PA,9915.33
1810,2014-01-16,Lara Cruz,Vendedor Sr.,Umbrella Corporation,PB,2350.61
1811,2014-01-16,Lara Cruz,Vendedor Sr.,Umbrella Corporation,PR,2971.57
1812,2014-01-16,Lara Cruz,Vendedor Sr.,Umbrella Corporation,RO,9834.97
1813,2014-01-16,Lara Cruz,Vendedor Sr.,Umbrella Corporation,RR,3194.48
1814,2014-01-16,Lara Cruz,Vendedor Sr.,Umbrella Corporation,RS,1529.88
1815,2014-01-16,Lara Cruz,Vendedor Sr.,Umbrella Corporation,TO,8586.21
2007,2014-01-18,Lara Cruz,Vendedor Sr.,InGen,AC,8121.18
2008,2014-01-18,Lara Cruz,Vendedor Sr.,InGen,AL,1873.14
2009,2014-01-18,Lara Cruz,Vendedor Sr.,InGen,AM,5904.75
2010,2014-01-18,Lara Cruz,Vendedor Sr.,InGen,AP,4097.02
2011,2014-01-18,Lara Cruz,Vendedor Sr.,InGen,CE,9654.6
2012,2014-01-18,Lara Cruz,Vendedor Sr.,InGen,ES,8629.62
2013,2014-01-18,Lara Cruz,Vendedor Sr.,InGen,GO,1937.39
2014,2014-01-18,Lara Cruz,Vendedor Sr.,InGen,MT,5409.59
2015,2014-01-18,Lara Cruz,Vendedor Sr.,InGen,PR,6902.27
2016,2014-01-18,Lara Cruz,Vendedor Sr.,InGen,RO,8865.78
2017,2014-01-18,Lara Cruz,Vendedor Sr.,InGen,RS,7115.44
2018,2014-01-18,Lara Cruz,Vendedor Sr.,InGen,SE,5896.07
2019,2014-01-18,Lara Cruz,Vendedor Sr.,InGen,SP,6973.84
2020,2014-01-18,Lara Cruz,Vendedor Sr.,"WarioWare, Inc.",AL,3081.67
2021,2014-01-18,Lara Cruz,Vendedor Sr.,"WarioWare, Inc.",BA,8029.36
2022,2014-01-18,Lara Cruz,Vendedor Sr.,"WarioWare, Inc.",ES,2080.74
2023,2014-01-18,Lara Cruz,Vendedor Sr.,"WarioWare, Inc.",GO,4357.86
2024,2014-01-18,Lara Cruz,Vendedor Sr.,"WarioWare, Inc.",MT,2759.91
2025,2014-01-18,Lara Cruz,Vendedor Sr.,"WarioWare, Inc.",PA,1907.45
2026,2014-01-18,Lara Cruz,Vendedor Sr.,"WarioWare, Inc.",PB,4268.75
2027,2014-01-18,Lara Cruz,Vendedor Sr.,"WarioWare, Inc.",PE,7315.86
2028,2014-01-18,Lara Cruz,Vendedor Sr.,"WarioWare, Inc.",RN,9860.75
2029,2014-01-18,Lara Cruz,Vendedor Sr.,"WarioWare, Inc.",RR,7241.39
2030,2014-01-18,Lara Cruz,Vendedor Sr.,"WarioWare, Inc.",SP,4827.38
2031,2014-01-18,Lara Cruz,Vendedor Sr.,"WarioWare, Inc.",TO,1959.4
2237,2014-01-20,Lara Cruz,Vendedor Sr.,LexCorp,AC,3726.77
2238,2014-01-20,Lara Cruz,Vendedor Sr.,LexCorp,AM,5642.45
2239,2014-01-20,Lara Cruz,Vendedor Sr.,LexCorp,AP,3282.21
2240,2014-01-20,Lara Cruz,Vendedor Sr.,LexCorp,CE,2931.28
2241,2014-01-20,Lara Cruz,Vendedor Sr.,LexCorp,ES,6421.88
2242,2014-01-20,Lara Cruz,Vendedor Sr.,LexCorp,MG,3615.12
2243,2014-01-20,Lara Cruz,Vendedor Sr.,LexCorp,MS,3694.09
2244,2014-01-20,Lara Cruz,Vendedor Sr.,LexCorp,PB,5999.43
2245,2014-01-20,Lara Cruz,Vendedor Sr.,LexCorp,RJ,2775.52
2246,2014-01-20,Lara Cruz,Vendedor Sr.,LexCorp,RN,9159.54
2247,2014-01-20,Lara Cruz,Vendedor Sr.,LexCorp,RO,6782.65
2248,2014-01-20,Lara Cruz,Vendedor Sr.,LexCorp,SE,1863.76
2249,2014-01-20,Lara Cruz,Vendedor Sr.,LexCorp,SP,8546.53
2250,2014-01-20,Lara Cruz,Vendedor Sr.,LexCorp,TO,8881.16
2432,2014-01-21,Lara Cruz,Vendedor Sr.,ACME,AL,2740.99
2433,2014-01-21,Lara Cruz,Vendedor Sr.,ACME,CE,9283.81
2434,2014-01-21,Lara Cruz,Vendedor Sr.,ACME,MA,3919.05
2435,2014-01-21,Lara Cruz,Vendedor Sr.,ACME,MG,8401.76
2436,2014-01-21,Lara Cruz,Vendedor Sr.,ACME,MT,6197.47
2437,2014-01-21,Lara Cruz,Vendedor Sr.,ACME,PA,4918.94
2438,2014-01-21,Lara Cruz,Vendedor Sr.,ACME,PB,4415.25
2439,2014-01-21,Lara Cruz,Vendedor Sr.,ACME,PI,1731.32
2440,2014-01-21,Lara Cruz,Vendedor Sr.,ACME,PR,5795.77
2441,2014-01-21,Lara Cruz,Vendedor Sr.,ACME,RJ,8974.12
2442,2014-01-21,Lara Cruz,Vendedor Sr.,ACME,RN,2313.17
2443,2014-01-21,Lara Cruz,Vendedor Sr.,ACME,RO,4596.46
2444,2014-01-21,Lara Cruz,Vendedor Sr.,ACME,RR,1461.12
2445,2014-01-21,Lara Cruz,Vendedor Sr.,ACME,SC,1672.84
2446,2014-01-21,Lara Cruz,Vendedor Sr.,ACME,SE,3639.06
2447,2014-01-21,Lara Cruz,Vendedor Sr.,ACME,SP,5777.63
2448,2014-01-21,Lara Cruz,Vendedor Sr.,ACME,TO,9473.05
2607,2014-01-23,Lara Cruz,Vendedor Sr.,ACME,AC,9534.64
2608,2014-01-23,Lara Cruz,Vendedor Sr.,ACME,AL,2164.36
2609,2014-01-23,Lara Cruz,Vendedor Sr.,ACME,AM,5136.03
2610,2014-01-23,Lara Cruz,Vendedor Sr.,ACME,BA,9093.06
2611,2014-01-23,Lara Cruz,Vendedor Sr.,ACME,ES,4276.94
2612,2014-01-23,Lara Cruz,Vendedor Sr.,ACME,GO,4416.75
2613,2014-01-23,Lara Cruz,Vendedor Sr.,ACME,MS,5163.93
2614,2014-01-23,Lara Cruz,Vendedor Sr.,ACME,MT,3623.59
2615,2014-01-23,Lara Cruz,Vendedor Sr.,ACME,PB,1553.56
2616,2014-01-23,Lara Cruz,Vendedor Sr.,ACME,RN,5135.91
2617,2014-01-23,Lara Cruz,Vendedor Sr.,ACME,RR,1001.8
2618,2014-01-23,Lara Cruz,Vendedor Sr.,ACME,SE,9157.24
2619,2014-01-23,Lara Cruz,Vendedor Sr.,ACME,SP,2739.5
2620,2014-01-23,Lara Cruz,Vendedor Sr.,ACME,TO,6972.35
2693,2014-01-24,Lara Cruz,Vendedor Sr.,Grupo Capivara,AC,1002.33
2694,2014-01-24,Lara Cruz,Vendedor Sr.,Grupo Capivara,AM,8181.18
2695,2014-01-24,Lara Cruz,Vendedor Sr.,Grupo Capivara,AP,3553.65
2696,2014-01-24,Lara Cruz,Vendedor Sr.,Grupo Capivara,CE,1875.24
2697,2014-01-24,Lara Cruz,Vendedor Sr.,Grupo Capivara,MA,5981.08
2698,2014-01-24,Lara Cruz,Vendedor Sr.,Grupo Capivara,MS,1426.2
2699,2014-01-24,Lara Cruz,Vendedor Sr.,Grupo Capivara,PB,2552.67
2700,2014-01-24,Lara Cruz,Vendedor Sr.,Grupo Capivara,PI,5126.92
2701,2014-01-24,Lara Cruz,Vendedor Sr.,Grupo Capivara,RO,3271.67
2702,2014-01-24,Lara Cruz,Vendedor Sr.,Grupo Capivara,RR,8135.72
2869,2014-01-25,Lara Cruz,Vendedor Sr.,Civil Emergency and Defense Agency,AC,2230.38
2870,2014-01-25,Lara Cruz,Vendedor Sr.,Civil Emergency and Defense Agency,CE,4375.74
2871,2014-01-25,Lara Cruz,Vendedor Sr.,Civil Emergency and Defense Agency,ES,5129.27
2872,2014-01-25,Lara Cruz,Vendedor Sr.,Civil Emergency and Defense Agency,MA,7841.15
2873,2014-01-25,Lara Cruz,Vendedor Sr.,Civil Emergency and Defense Agency,MS,9073.71
2874,2014-01-25,Lara Cruz,Vendedor Sr.,Civil Emergency and Defense Agency,MT,1205.21
2875,2014-01-25,Lara Cruz,Vendedor Sr.,Civil Emergency and Defense Agency,PA,2980.69
2876,2014-01-25,Lara Cruz,Vendedor Sr.,Civil Emergency and Defense Agency,PB,2097.08
2877,2014-01-25,Lara Cruz,Vendedor Sr.,Civil Emergency and Defense Agency,RN,2105.68
2878,2014-01-25,Lara Cruz,Vendedor Sr.,Civil Emergency and Defense Agency,RO,3247.72
2879,2014-01-25,Lara Cruz,Vendedor Sr.,Civil Emergency and Defense Agency,RR,3847.28
2880,2014-01-25,Lara Cruz,Vendedor Sr.,Civil Emergency and Defense Agency,RS,6131.46
2881,2014-01-25,Lara Cruz,Vendedor Sr.,Civil Emergency and Defense Agency,SP,9325.87
2931,2014-01-26,Lara Cruz,Vendedor Sr.,Grupo Capivara,AM,2672.48
2932,2014-01-26,Lara Cruz,Vendedor Sr.,Grupo Capivara,AP,6556.23
2933,2014-01-26,Lara Cruz,Vendedor Sr.,Grupo Capivara,CE,4873.41
2934,2014-01-26,Lara Cruz,Vendedor Sr.,Grupo Capivara,ES,3022.77
2935,2014-01-26,Lara Cruz,Vendedor Sr.,Grupo Capivara,MA,9987.13
2936,2014-01-26,Lara Cruz,Vendedor Sr.,Grupo Capivara,MG,6953.9
2937,2014-01-26,Lara Cruz,Vendedor Sr.,Grupo Capivara,MS,8374.58
2938,2014-01-26,Lara Cruz,Vendedor Sr.,Grupo Capivara,PB,2273.71
2939,2014-01-26,Lara Cruz,Vendedor Sr.,Grupo Capivara,PI,4320.71
2940,2014-01-26,Lara Cruz,Vendedor Sr.,Grupo Capivara,RN,3074.55
2941,2014-01-26,Lara Cruz,Vendedor Sr.,Grupo Capivara,SC,6596.0
2942,2014-01-26,Lara Cruz,Vendedor Sr.,Grupo Capivara,SP,7549.3
3241,2014-01-29,Lara Cruz,Vendedor Sr.,Omni Consumer Products,AM,9580.66
3242,2014-01-29,Lara Cruz,Vendedor Sr.,Omni Consumer Products,AP,8992.35
3243,2014-01-29,Lara Cruz,Vendedor Sr.,Omni Consumer Products,ES,8712.44
3244,2014-01-29,Lara Cruz,Vendedor Sr.,Omni Consumer Products,MS,7461.39
3245,2014-01-29,Lara Cruz,Vendedor Sr.,Omni Consumer Products,MT,8781.02
3246,2014-01-29,Lara Cruz,Vendedor Sr.,Omni Consumer Products,PA,5710.21
3247,2014-01-29,Lara Cruz,Vendedor Sr.,Omni Consumer Products,PB,6518.43
3248,2014-01-29,Lara Cruz,Vendedor Sr.,Omni Consumer Products,PI,4643.56
3249,2014-01-29,Lara Cruz,Vendedor Sr.,Omni Consumer Products,RO,3943.94
3250,2014-01-29,Lara Cruz,Vendedor Sr.,Omni Consumer Products,RR,7825.6
3251,2014-01-29,Lara Cruz,Vendedor Sr.,Omni Consumer Products,SP,4877.14
3551,2014-02-01,Lara Cruz,Vendedor Sr.,Wayne Enterprises,AL,1898.64
3552,2014-02-01,Lara Cruz,Vendedor Sr.,Wayne Enterprises,AP,8255.91
3553,2014-02-01,Lara Cruz,Vendedor Sr.,Wayne Enterprises,CE,2722.79
3554,2014-02-01,Lara Cruz,Vendedor Sr.,Wayne Enterprises,ES,4366.62
3555,2014-02-01,Lara Cruz,Vendedor Sr.,Wayne Enterprises,MG,4512.66
3556,2014-02-01,Lara Cruz,Vendedor Sr.,Wayne Enterprises,MT,6829.27
3557,2014-02-01,Lara Cruz,Vendedor Sr.,Wayne Enterprises,PA,3405.72
3558,2014-02-01,Lara Cruz,Vendedor Sr.,Wayne Enterprises,PE,2196.38
3559,2014-02-01,Lara Cruz,Vendedor Sr.,Wayne Enterprises,PI,5066.81
3560,2014-02-01,Lara Cruz,Vendedor Sr.,Wayne Enterprises,PR,9833.13
3561,2014-02-01,Lara Cruz,Vendedor Sr.,Wayne Enterprises,RN,5387.36
3562,2014-02-01,Lara Cruz,Vendedor Sr.,Wayne Enterprises,RO,6996.35
3563,2014-02-01,Lara Cruz,Vendedor Sr.,Wayne Enterprises,SC,5388.89
3564,2014-02-01,Lara Cruz,Vendedor Sr.,Wayne Enterprises,TO,7674.84
3904,2014-02-04,Lara Cruz,Vendedor Sr.,Union Aerospace Corporation,AC,9603.83
3905,2014-02-04,Lara Cruz,Vendedor Sr.,Union Aerospace Corporation,AP,2251.33
3906,2014-02-04,Lara Cruz,Vendedor Sr.,Union Aerospace Corporation,BA,2600.94
3907,2014-02-04,Lara Cruz,Vendedor Sr.,Union Aerospace Corporation,MA,1671.16
3908,2014-02-04,Lara Cruz,Vendedor Sr.,Union Aerospace Corporation,MT,3134.58
3909,2014-02-04,Lara Cruz,Vendedor Sr.,Union Aerospace Corporation,PA,6598.68
3910,2014-02-04,Lara Cruz,Vendedor Sr.,Union Aerospace Corporation,PR,1922.39
3911,2014-02-04,Lara Cruz,Vendedor Sr.,Union Aerospace Corporation,RJ,8797.61
3912,2014-02-04,Lara Cruz,Vendedor Sr.,Union Aerospace Corporation,RS,6992.5
3913,2014-02-04,Lara Cruz,Vendedor Sr.,Union Aerospace Corporation,SC,2635.85
3914,2014-02-04,Lara Cruz,Vendedor Sr.,Union Aerospace Corporation,SE,2617.38
3915,2014-02-04,Lara Cruz,Vendedor Sr.,Union Aerospace Corporation,SP,1965.43
4203,2014-02-06,Lara Cruz,Vendedor Sr.,Civil Emergency and Defense Agency,AP,2444.19
4204,2014-02-06,Lara Cruz,Vendedor Sr.,Civil Emergency and Defense Agency,BA,8761.15
4205,2014-02-06,Lara Cruz,Vendedor Sr.,Civil Emergency and Defense Agency,CE,8365.05
4206,2014-02-06,Lara Cruz,Vendedor Sr.,Civil Emergency and Defense Agency,MG,2052.07
4207,2014-02-06,Lara Cruz,Vendedor Sr.,Civil Emergency and Defense Agency,MT,5439.56
4208,2014-02-06,Lara Cruz,Vendedor Sr.,Civil Emergency and Defense Agency,PA,7210.46
4209,2014-02-06,Lara Cruz,Vendedor Sr.,Civil Emergency and Defense Agency,PI,4888.78
4210,2014-02-06,Lara Cruz,Vendedor Sr.,Civil Emergency and Defense Agency,PR,9682.84
4211,2014-02-06,Lara Cruz,Vendedor Sr.,Civil Emergency and Defense Agency,RJ,5111.13
4212,2014-02-06,Lara Cruz,Vendedor Sr.,Civil Emergency and Defense Agency,RR,2209.18
4213,2014-02-06,Lara Cruz,Vendedor Sr.,Civil Emergency and Defense Agency,SC,9717.67
4214,2014-02-06,Lara Cruz,Vendedor Sr.,Civil Emergency and Defense Agency,SE,9666.14
4215,2014-02-06,Lara Cruz,Vendedor Sr.,Civil Emergency and Defense Agency,SP,8430.36
4480,2014-02-09,Lara Cruz,Vendedor Sr.,Omni Consumer Products,AL,2258.61
4481,2014-02-09,Lara Cruz,Vendedor Sr.,Omni Consumer Products,AM,6100.24
4482,2014-02-09,Lara Cruz,Vendedor Sr.,Omni Consumer Products,AP,5475.93
4483,2014-02-09,Lara Cruz,Vendedor Sr.,Omni Consumer Products,BA,6900.08
4484,2014-02-09,Lara Cruz,Vendedor Sr.,Omni Consumer Products,ES,7934.43
4485,2014-02-09,Lara Cruz,Vendedor Sr.,Omni Consumer Products,MG,4598.9
4486,2014-02-09,Lara Cruz,Vendedor Sr.,Omni Consumer Products,MS,1913.85
4487,2014-02-09,Lara Cruz,Vendedor Sr.,Omni Consumer Products,MT,4430.43
4488,2014-02-09,Lara Cruz,Vendedor Sr.,Omni Consumer Products,PB,7452.99
4489,2014-02-09,Lara Cruz,Vendedor Sr.,Omni Consumer Products,PE,8927.51
4490,2014-02-09,Lara Cruz,Vendedor Sr.,Omni Consumer Products,PI,4082.51
4491,2014-02-09,Lara Cruz,Vendedor Sr.,Omni Consumer Products,PR,1171.32
4492,2014-02-09,Lara Cruz,Vendedor Sr.,Omni Consumer Products,RN,8271.85
4493,2014-02-09,Lara Cruz,Vendedor Sr.,Omni Consumer Products,SP,3998.85
4494,2014-02-09,Lara Cruz,Vendedor Sr.,Omni Consumer Products,TO,9283.25
4602,2014-02-10,Lara Cruz,Vendedor Sr.,Daily Star,AC,2354.53
4603,2014-02-10,Lara Cruz,Vendedor Sr.,Daily Star,AM,8808.71
4604,2014-02-10,Lara Cruz,Vendedor Sr.,Daily Star,AP,4033.06
4605,2014-02-10,Lara Cruz,Vendedor Sr.,Daily Star,CE,5135.77
4606,2014-02-10,Lara Cruz,Vendedor Sr.,Daily Star,GO,3230.49
