,Data,Vendedor,Cargo,Cliente,UF,Vendas
1198,2014-01-11,Bernardo de Sousa,Supervisor de Vendas Pl,ACME,SP,1792.98
1199,2014-01-11,Bernardo de Sousa,Supervisor de Vendas Pl,Cyberdyne Systems,AL,1750.47
1200,2014-01-11,Bernardo de Sousa,Supervisor de Vendas Pl,Cyberdyne Systems,CE,5951.35
1201,2014-01-11,Bernardo de Sousa,Supervisor de Vendas Pl,Cyberdyne Systems,MS,2994.81
1202,2014-01-11,Bernardo de Sousa,Supervisor de Vendas Pl,Cyberdyne Systems,PE,5456.84
1203,2014-01-11,Bernardo de Sousa,Supervisor de Vendas Pl,Cyberdyne Systems,PR,3355.64
1204,2014-01-11,Bernardo de Sousa,Supervisor de Vendas Pl,Cyberdyne Systems,RJ,2314.35
1205,2014-01-11,Bernardo de Sousa,Supervisor de Vendas Pl,Cyberdyne Systems,RN,6946.85
1206,2014-01-11,Bernardo de Sousa,Supervisor de Vendas Pl,Cyberdyne Systems,RO,4234.97
1207,2014-01-11,Bernardo de Sousa,Supervisor de Vendas Pl,Cyberdyne Systems,RR,3167.11
1208,2014-01-11,Bernardo de Sousa,Supervisor de Vendas Pl,Cyberdyne Systems,SC,5178.55
1648,2014-01-15,Bernardo de Sousa,Supervisor de Vendas Pl,Grupo Capivara,AC,6023.63
1649,2014-01-15,Bernardo de Sousa,Supervisor de Vendas Pl,Grupo Capivara,AL,4742.18
1650,2014-01-15,Bernardo de Sousa,Supervisor de Vendas Pl,Grupo Capivara,BA,1131.47
1651,2014-01-15,Bernardo de Sousa,Supervisor de Vendas Pl,Grupo Capivara,ES,7107.71
1652,2014-01-15,Bernardo de Sousa,Supervisor de Vendas Pl,Grupo Capivara,MA,4207.15
1653,2014-01-15,Bernardo de Sousa,Supervisor de Vendas Pl,Grupo Capivara,MG,5338.52
1654,2014-01-15,Bernardo de Sousa,Supervisor de Vendas Pl,Grupo Capivara,PA,5827.46
1655,2014-01-15,Bernardo de Sousa,Supervisor de Vendas Pl,Grupo Capivara,PB,6309.02
1656,2014-01-15,Bernardo de Sousa,Supervisor de Vendas Pl,Grupo Capivara,PE,8900.77
1657,2014-01-15,Bernardo de Sousa,Supervisor de Vendas Pl,Grupo Capivara,PI,2244.32
1658,2014-01-15,Bernardo de Sousa,Supervisor de Vendas Pl,Grupo Capivara,PR,8194.89
1659,2014-01-15,Bernardo de Sousa,Supervisor de Vendas Pl,Grupo Capivara,RJ,8243.61
1660,2014-01-15,Bernardo de Sousa,Supervisor de Vendas Pl,Grupo Capivara,SP,1173.74
1661,2014-01-15,Bernardo de Sousa,Supervisor de Vendas Pl,Grupo Capivara,TO,3984.46
1738,2014-01-16,Bernardo de Sousa,Supervisor de Vendas Pl,Oceanic Airlines,AC,5444.69
1739,2014-01-16,Bernardo de Sousa,Supervisor de Vendas Pl,Oceanic Airlines,AM,5319.15
1740,2014-01-16,Bernardo de Sousa,Supervisor de Vendas Pl,Oceanic Airlines,AP,9285.89
1741,2014-01-16,Bernardo de Sousa,Supervisor de Vendas Pl,Oceanic Airlines,BA,3976.09
1742,2014-01-16,Bernardo de Sousa,Supervisor de Vendas Pl,Oceanic Airlines,GO,7612.53
1743,2014-01-16,Bernardo de Sousa,Supervisor de Vendas Pl,Oceanic Airlines,MG,1397.81
1744,2014-01-16,Bernardo de Sousa,Supervisor de Vendas Pl,Oceanic Airlines,MS,1824.45
1745,2014-01-16,Bernardo de Sousa,Supervisor de Vendas Pl,Oceanic Airlines,PE,4905.15
1746,2014-01-16,Bernardo de Sousa,Supervisor de Vendas Pl,Oceanic Airlines,PI,5862.71
1747,2014-01-16,Bernardo de Sousa,Supervisor de Vendas Pl,Oceanic Airlines,RJ,4389.88
1748,2014-01-16,Bernardo de Sousa,Supervisor de Vendas Pl,Oceanic Airlines,RO,1723.93
1749,2014-01-16,Bernardo de Sousa,Supervisor de Vendas Pl,Oceanic Airlines,RR,6583.01
1750,2014-01-16,Bernardo de Sousa,Supervisor de Vendas Pl,Oceanic Airlines,RS,6574.5
1751,2014-01-16,Bernardo de Sousa,Supervisor de Vendas Pl,Oceanic Airlines,SC,7364.4
1752,2014-01-16,Bernardo de Sousa,Supervisor de Vendas Pl,Oceanic Airlines,SP,1644.73
2206,2014-01-20,Bernardo de Sousa,Supervisor de Vendas Pl,LexCorp,AC,9117.55
2207,2014-01-20,Bernardo de Sousa,Supervisor de Vendas Pl,LexCorp,AM,6794.24
2208,2014-01-20,Bernardo de Sousa,Supervisor de Vendas Pl,LexCorp,AP,7782.66
2209,2014-01-20,Bernardo de Sousa,Supervisor de Vendas Pl,LexCorp,ES,9908.52
2210,2014-01-20,Bernardo de Sousa,Supervisor de Vendas Pl,LexCorp,GO,4865.02
2211,2014-01-20,Bernardo de Sousa,Supervisor de Vendas Pl,LexCorp,MA,5472.3
2212,2014-01-20,Bernardo de Sousa,Supervisor de Vendas Pl,LexCorp,MG,9861.92
2213,2014-01-20,Bernardo de Sousa,Supervisor de Vendas Pl,LexCorp,PA,8917.73
2214,2014-01-20,Bernardo de Sousa,Supervisor de Vendas Pl,LexCorp,PB,4906.58
2215,2014-01-20,Bernardo de Sousa,Supervisor de Vendas Pl,LexCorp,PE,2299.97
2216,2014-01-20,Bernardo de Sousa,Supervisor de Vendas Pl,LexCorp,PR,2538.49
2217,2014-01-20,Bernardo de Sousa,Supervisor de Vendas Pl,LexCorp,RN,1994.42
2218,2014-01-20,Bernardo de Sousa,Supervisor de Vendas Pl,LexCorp,RO,6219.89
2219,2014-01-20,Bernardo de Sousa,Supervisor de Vendas Pl,LexCorp,SC,9648.88
2220,2014-01-20,Bernardo de Sousa,Supervisor de Vendas Pl,LexCorp,SE,3825.66
2221,2014-01-20,Bernardo de Sousa,Supervisor de Vendas Pl,LexCorp,TO,5950.96
2327,2014-01-21,Bernardo de Sousa,Supervisor de Vendas Pl,"Crane, Poole & Schmidt",AC,9725.81
2328,2014-01-21,Bernardo de Sousa,Supervisor de Vendas Pl,"Crane, Poole & Schmidt",AL,4716.52
2329,2014-01-21,Bernardo de Sousa,Supervisor de Vendas Pl,"Crane, Poole & Schmidt",AM,4419.0
2330,2014-01-21,Bernardo de Sousa,Supervisor de Vendas Pl,"Crane, Poole & Schmidt",BA,7901.81
2331,2014-01-21,Bernardo de Sousa,Supervisor de Vendas Pl,"Crane, Poole & Schmidt",CE,5496.49
2332,2014-01-21,Bernardo de Sousa,Supervisor de Vendas Pl,"Crane, Poole & Schmidt",ES,7815.23
2333,2014-01-21,Bernardo de Sousa,Supervisor de Vendas Pl,"Crane, Poole & Schmidt",GO,6603.08
2334,2014-01-21,Bernardo de Sousa,Supervisor de Vendas Pl,"Crane, Poole & Schmidt",MG,8935.92
2335,2014-01-21,Bernardo de Sousa,Supervisor de Vendas Pl,"Crane, Poole & Schmidt",MT,8744.07
2336,2014-01-21,Bernardo de Sousa,Supervisor de Vendas Pl,"Crane, Poole & Schmidt",PA,6883.76
2337,2014-01-21,Bernardo de Sousa,Supervisor de Vendas Pl,"Crane, Poole & Schmidt",PB,8230.85
2338,2014-01-21,Bernardo de Sousa,Supervisor de Vendas Pl,"Crane, Poole & Schmidt",PI,7219.86
2339,2014-01-21,Bernardo de Sousa,Supervisor de Vendas Pl,"Crane, Poole & Schmidt",RO,9782.82
2340,2014-01-21,Bernardo de Sousa,Supervisor de Vendas Pl,"Crane, Poole & Schmidt",RR,4525.81
2341,2014-01-21,Bernardo de Sousa,Supervisor de Vendas Pl,"Crane, Poole & Schmidt",SE,4711.26
2342,2014-01-21,Bernardo de Sousa,Supervisor de Vendas Pl,NightMare Enterprises,ES,6109.44
2343,2014-01-21,Bernardo de Sousa,Supervisor de Vendas Pl,NightMare Enterprises,GO,7055.97
2344,2014-01-21,Bernardo de Sousa,Supervisor de Vendas Pl,NightMare Enterprises,MS,1565.62
2345,2014-01-21,Bernardo de Sousa,Supervisor de Vendas Pl,NightMare Enterprises,PA,2996.97
2346,2014-01-21,Bernardo de Sousa,Supervisor de Vendas Pl,NightMare Enterprises,PB,6670.1
2347,2014-01-21,Bernardo de Sousa,Supervisor de Vendas Pl,NightMare Enterprises,PR,5845.71
2348,2014-01-21,Bernardo de Sousa,Supervisor de Vendas Pl,NightMare Enterprises,RJ,6374.16
2349,2014-01-21,Bernardo de Sousa,Supervisor de Vendas Pl,NightMare Enterprises,RN,3051.92
2350,2014-01-21,Bernardo de Sousa,Supervisor de Vendas Pl,NightMare Enterprises,RO,2657.07
2351,2014-01-21,Bernardo de Sousa,Supervisor de Vendas Pl,NightMare Enterprises,RR,2981.73
2352,2014-01-21,Bernardo de Sousa,Supervisor de Vendas Pl,NightMare Enterprises,RS,7826.51
2353,2014-01-21,Bernardo de Sousa,Supervisor de Vendas Pl,NightMare Enterprises,SE,5267.75
2354,2014-01-21,Bernardo de Sousa,Supervisor de Vendas Pl,NightMare Enterprises,SP,9952.13
2563,2014-01-23,Bernardo de Sousa,Supervisor de Vendas Pl,Planeta Diário,AC,7006.98
2564,2014-01-23,Bernardo de Sousa,Supervisor de Vendas Pl,Planeta Diário,AL,4366.22
2565,2014-01-23,Bernardo de Sousa,Supervisor de Vendas Pl,Planeta Diário,MS,6799.09
2566,2014-01-23,Bernardo de Sousa,Supervisor de Vendas Pl,Planeta Diário,PA,2220.73
2567,2014-01-23,Bernardo de Sousa,Supervisor de Vendas Pl,Planeta Diário,PB,2440.07
2568,2014-01-23,Bernardo de Sousa,Supervisor de Vendas Pl,Planeta Diário,PI,5618.1
2569,2014-01-23,Bernardo de Sousa,Supervisor de Vendas Pl,Planeta Diário,RJ,7159.84
2570,2014-01-23,Bernardo de Sousa,Supervisor de Vendas Pl,Planeta Diário,RO,1230.87
2571,2014-01-23,Bernardo de Sousa,Supervisor de Vendas Pl,Planeta Diário,RS,5896.33
2572,2014-01-23,Bernardo de Sousa,Supervisor de Vendas Pl,Planeta Diário,SP,3959.42
2573,2014-01-23,Bernardo de Sousa,Supervisor de Vendas Pl,Planeta Diário,TO,6559.73
2574,2014-01-23,Bernardo de Sousa,Supervisor de Vendas Pl,Wayne Enterprises,AP,9419.86
2575,2014-01-23,Bernardo de Sousa,Supervisor de Vendas Pl,Wayne Enterprises,BA,2274.51
2576,2014-01-23,Bernardo de Sousa,Supervisor de Vendas Pl,Wayne Enterprises,MG,8320.62
2577,2014-01-23,Bernardo de Sousa,Supervisor de Vendas Pl,Wayne Enterprises,MT,9719.25
2578,2014-01-23,Bernardo de Sousa,Supervisor de Vendas Pl,Wayne Enterprises,PE,3505.08
2579,2014-01-23,Bernardo de Sousa,Supervisor de Vendas Pl,Wayne Enterprises,PI,6057.03
2580,2014-01-23,Bernardo de Sousa,Supervisor de Vendas Pl,Wayne Enterprises,PR,8286.73
2581,2014-01-23,Bernardo de Sousa,Supervisor de Vendas Pl,Wayne Enterprises,RN,2399.31
2582,2014-01-23,Bernardo de Sousa,Supervisor de Vendas Pl,Wayne Enterprises,RR,2705.88
2583,2014-01-23,Bernardo de Sousa,Supervisor de Vendas Pl,Wayne Enterprises,RS,1090.51
2584,2014-01-23,Bernardo de Sousa,Supervisor de Vendas Pl,Wayne Enterprises,SC,2578.1
2585,2014-01-23,Bernardo de Sousa,Supervisor de Vendas Pl,Wayne Enterprises,SP,9866.67
2762,2014-01-25,Bernardo de Sousa,Supervisor de Vendas Pl,Wayne Enterprises,AC,1369.33
2763,2014-01-25,Bernardo de Sousa,Supervisor de Vendas Pl,Wayne Enterprises,CE,6997.38
2764,2014-01-25,Bernardo de Sousa,Supervisor de Vendas Pl,Wayne Enterprises,ES,4019.73
2765,2014-01-25,Bernardo de Sousa,Supervisor de Vendas Pl,Wayne Enterprises,GO,4408.57
2766,2014-01-25,Bernardo de Sousa,Supervisor de Vendas Pl,Wayne Enterprises,MT,9564.1
2767,2014-01-25,Bernardo de Sousa,Supervisor de Vendas Pl,Wayne Enterprises,PA,3180.9
2768,2014-01-25,Bernardo de Sousa,Supervisor de Vendas Pl,Wayne Enterprises,PR,2679.29
2769,2014-01-25,Bernardo de Sousa,Supervisor de Vendas Pl,Wayne Enterprises,RJ,4607.01
2770,2014-01-25,Bernardo de Sousa,Supervisor de Vendas Pl,Wayne Enterprises,RN,2057.16
2771,2014-01-25,Bernardo de Sousa,Supervisor de Vendas Pl,Wayne Enterprises,RO,8655.86
2772,2014-01-25,Bernardo de Sousa,Supervisor de Vendas Pl,Wayne Enterprises,RR,9627.47
2773,2014-01-25,Bernardo de Sousa,Supervisor de Vendas Pl,Wayne Enterprises,RS,4880.08
2774,2014-01-25,Bernardo de Sousa,Supervisor de Vendas Pl,Wayne Enterprises,SC,3000.05
2775,2014-01-25,Bernardo de Sousa,Supervisor de Vendas Pl,Wayne Enterprises,SE,1135.45
2776,2014-01-25,Bernardo de Sousa,Supervisor de Vendas Pl,Wayne Enterprises,SP,4656.7
2971,2014-01-27,Bernardo de Sousa,Supervisor de Vendas Pl,Wayne Enterprises,AP,9436.24
2972,2014-01-27,Bernardo de Sousa,Supervisor de Vendas Pl,Wayne Enterprises,BA,5648.37
2973,2014-01-27,Bernardo de Sousa,Supervisor de Vendas Pl,Wayne Enterprises,ES,7755.49
2974,2014-01-27,Bernardo de Sousa,Supervisor de Vendas Pl,Wayne Enterprises,GO,6915.15
2975,2014-01-27,Bernardo de Sousa,Supervisor de Vendas Pl,Wayne Enterprises,MA,6411.25
2976,2014-01-27,Bernardo de Sousa,Supervisor de Vendas Pl,Wayne Enterprises,MG,1429.99
2977,2014-01-27,Bernardo de Sousa,Supervisor de Vendas Pl,Wayne Enterprises,MS,6456.08
2978,2014-01-27,Bernardo de Sousa,Supervisor de Vendas Pl,Wayne Enterprises,PB,1437.83
2979,2014-01-27,Bernardo de Sousa,Supervisor de Vendas Pl,Wayne Enterprises,PE,4845.84
2980,2014-01-27,Bernardo de Sousa,Supervisor de Vendas Pl,Wayne Enterprises,RN,9024.64
2981,2014-01-27,Bernardo de Sousa,Supervisor de Vendas Pl,Wayne Enterprises,SC,3014.08
2982,2014-01-27,Bernardo de Sousa,Supervisor de Vendas Pl,Wayne Enterprises,SE,5909.61
2983,2014-01-27,Bernardo de Sousa,Supervisor de Vendas Pl,Wayne Enterprises,SP,5403.72
3055,2014-01-28,Bernardo de Sousa,Supervisor de Vendas Pl,Civil Emergency and Defense Agency,AC,6993.23
3056,2014-01-28,Bernardo de Sousa,Supervisor de Vendas Pl,Civil Emergency and Defense Agency,AL,7340.06
3057,2014-01-28,Bernardo de Sousa,Supervisor de Vendas Pl,Civil Emergency and Defense Agency,ES,5166.83
3058,2014-01-28,Bernardo de Sousa,Supervisor de Vendas Pl,Civil Emergency and Defense Agency,MA,7886.74
3059,2014-01-28,Bernardo de Sousa,Supervisor de Vendas Pl,Civil Emergency and Defense Agency,MS,5792.03
3060,2014-01-28,Bernardo de Sousa,Supervisor de Vendas Pl,Civil Emergency and Defense Agency,PE,4009.34
3061,2014-01-28,Bernardo de Sousa,Supervisor de Vendas Pl,Civil Emergency and Defense Agency,PI,7721.97
3062,2014-01-28,Bernardo de Sousa,Supervisor de Vendas Pl,Civil Emergency and Defense Agency,RN,4631.93
3063,2014-01-28,Bernardo de Sousa,Supervisor de Vendas Pl,Civil Emergency and Defense Agency,RR,7760.76
3064,2014-01-28,Bernardo de Sousa,Supervisor de Vendas Pl,Civil Emergency and Defense Agency,RS,3198.11
3065,2014-01-28,Bernardo de Sousa,Supervisor de Vendas Pl,Civil Emergency and Defense Agency,SC,5206.41
3066,2014-01-28,Bernardo de Sousa,Supervisor de Vendas Pl,Civil Emergency and Defense Agency,SE,9017.56
3067,2014-01-28,Bernardo de Sousa,Supervisor de Vendas Pl,Civil Emergency and Defense Agency,SP,5381.74
3068,2014-01-28,Bernardo de Sousa,Supervisor de Vendas Pl,Grupo Capivara,AL,8083.91
3069,2014-01-28,Bernardo de Sousa,Supervisor de Vendas Pl,Grupo Capivara,AM,9489.66
3070,2014-01-28,Bernardo de Sousa,Supervisor de Vendas Pl,Grupo Capivara,AP,5508.26
3071,2014-01-28,Bernardo de Sousa,Supervisor de Vendas Pl,Grupo Capivara,MG,6732.12
3072,2014-01-28,Bernardo de Sousa,Supervisor de Vendas Pl,Grupo Capivara,MS,9617.83
3073,2014-01-28,Bernardo de Sousa,Supervisor de Vendas Pl,Grupo Capivara,MT,2683.79
3074,2014-01-28,Bernardo de Sousa,Supervisor de Vendas Pl,Grupo Capivara,PA,1157.07
3075,2014-01-28,Bernardo de Sousa,Supervisor de Vendas Pl,Grupo Capivara,PE,7974.33
3076,2014-01-28,Bernardo de Sousa,Supervisor de Vendas Pl,Grupo Capivara,PI,7245.36
3077,2014-01-28,Bernardo de Sousa,Supervisor de Vendas Pl,Grupo Capivara,RJ,8807.35
3078,2014-01-28,Bernardo de Sousa,Supervisor de Vendas Pl,Grupo Capivara,RN,6017.38
3079,2014-01-28,Bernardo de Sousa,Supervisor de Vendas Pl,Grupo Capivara,RO,4048.93
3080,2014-01-28,Bernardo de Sousa,Supervisor de Vendas Pl,Grupo Capivara,SC,9371.08
3081,2014-01-28,Bernardo de Sousa,Supervisor de Vendas Pl,Grupo Capivara,SE,1016.75
3082,2014-01-28,Bernardo de Sousa,Supervisor de Vendas Pl,Grupo Capivara,SP,1536.46
3083,2014-01-28,Bernardo de Sousa,Supervisor de Vendas Pl,Grupo Capivara,TO,4687.93
3357,2014-01-31,Bernardo de Sousa,Supervisor de Vendas Pl,"Crane, Poole & Schmidt",AM,7020.43
3358,2014-01-31,Bernardo de Sousa,Supervisor de Vendas Pl,"Crane, Poole & Schmidt",BA,7410.18
3359,2014-01-31,Bernardo de Sousa,Supervisor de Vendas Pl,"Crane, Poole & Schmidt",CE,4346.24
3360,2014-01-31,Bernardo de Sousa,Supervisor de Vendas Pl,"Crane, Poole & Schmidt",ES,7404.0
3361,2014-01-31,Bernardo de Sousa,Supervisor de Vendas Pl,"Crane, Poole & Schmidt",PA,7820.62
3362,2014-01-31,Bernardo de Sousa,Supervisor de Vendas Pl,"Crane, Poole & Schmidt",PB,3942.89
3363,2014-01-31,Bernardo de Sousa,Supervisor de Vendas Pl,"Crane, Poole & Schmidt",PE,3020.23
3364,2014-01-31,Bernardo de Sousa,Supervisor de Vendas Pl,"Crane, Poole & Schmidt",PI,8315.53
3365,2014-01-31,Bernardo de Sousa,Supervisor de Vendas Pl,"Crane, Poole & Schmidt",RJ,9043.91
