,Data,Vendedor,Cargo,Cliente,UF,Vendas
124,2014-01-01,João Vitor Monteiro,Vendedor Jr.,Stark Industries,AC,8324.93
125,2014-01-01,João Vitor Monteiro,Vendedor Jr.,Stark Industries,AM,9053.82
126,2014-01-01,João Vitor Monteiro,Vendedor Jr.,Stark Industries,BA,9940.33
127,2014-01-01,João Vitor Monteiro,Vendedor Jr.,Stark Industries,ES,7979.4
128,2014-01-01,João Vitor Monteiro,Vendedor Jr.,Stark Industries,GO,6597.9
129,2014-01-01,João Vitor Monteiro,Vendedor Jr.,Stark Industries,MS,5953.31
130,2014-01-01,João Vitor Monteiro,Vendedor Jr.,Stark Industries,PB,2609.72
131,2014-01-01,João Vitor Monteiro,Vendedor Jr.,Stark Industries,PE,4713.65
132,2014-01-01,João Vitor Monteiro,Vendedor Jr.,Stark Industries,PI,4804.64
133,2014-01-01,João Vitor Monteiro,Vendedor Jr.,Stark Industries,PR,6397.74
134,2014-01-01,João Vitor Monteiro,Vendedor Jr.,Stark Industries,RS,5799.27
135,2014-01-01,João Vitor Monteiro,Vendedor Jr.,Stark Industries,SC,3282.89
136,2014-01-01,João Vitor Monteiro,Vendedor Jr.,Stark Industries,SE,8345.78
137,2014-01-01,João Vitor Monteiro,Vendedor Jr.,Stark Industries,SP,3573.76
138,2014-01-01,João Vitor Monteiro,Vendedor Jr.,Stark Industries,TO,6965.77
139,2014-01-01,João Vitor Monteiro,Vendedor Jr.,Stark Industries,AC,6041.19
140,2014-01-01,João Vitor Monteiro,Vendedor Jr.,Stark Industries,AL,1772.42
141,2014-01-01,João Vitor Monteiro,Vendedor Jr.,Stark Industries,BA,9951.04
142,2014-01-01,João Vitor Monteiro,Vendedor Jr.,Stark Industries,MT,1263.26
143,2014-01-01,João Vitor Monteiro,Vendedor Jr.,Stark Industries,PA,4694.24
144,2014-01-01,João Vitor Monteiro,Vendedor Jr.,Stark Industries,PB,2261.91
145,2014-01-01,João Vitor Monteiro,Vendedor Jr.,Stark Industries,RJ,8628.39
146,2014-01-01,João Vitor Monteiro,Vendedor Jr.,Stark Industries,SE,8696.12
147,2014-01-01,João Vitor Monteiro,Vendedor Jr.,Stark Industries,TO,6110.54
148,2014-01-01,João Vitor Monteiro,Vendedor Jr.,Wolfram & Hart,AC,3527.08
149,2014-01-01,João Vitor Monteiro,Vendedor Jr.,Wolfram & Hart,AL,8692.94
150,2014-01-01,João Vitor Monteiro,Vendedor Jr.,Wolfram & Hart,AP,6352.83
151,2014-01-01,João Vitor Monteiro,Vendedor Jr.,Wolfram & Hart,BA,6386.01
152,2014-01-01,João Vitor Monteiro,Vendedor Jr.,Wolfram & Hart,CE,7016.54
153,2014-01-01,João Vitor Monteiro,Vendedor Jr.,Wolfram & Hart,ES,8598.43
154,2014-01-01,João Vitor Monteiro,Vendedor Jr.,Wolfram & Hart,GO,7610.11
155,2014-01-01,João Vitor Monteiro,Vendedor Jr.,Wolfram & Hart,MS,8248.2
156,2014-01-01,João Vitor Monteiro,Vendedor Jr.,Wolfram & Hart,PA,6997.16
157,2014-01-01,João Vitor Monteiro,Vendedor Jr.,Wolfram & Hart,PB,5314.17
158,2014-01-01,João Vitor Monteiro,Vendedor Jr.,Wolfram & Hart,PE,2687.88
159,2014-01-01,João Vitor Monteiro,Vendedor Jr.,Wolfram & Hart,RN,4674.43
160,2014-01-01,João Vitor Monteiro,Vendedor Jr.,Wolfram & Hart,RS,5828.94
161,2014-01-01,João Vitor Monteiro,Vendedor Jr.,Wolfram & Hart,SP,3840.58
231,2014-01-02,João Vitor Monteiro,Vendedor Jr.,Cyberdyne Systems,AM,9277.89
232,2014-01-02,João Vitor Monteiro,Vendedor Jr.,Cyberdyne Systems,ES,1286.85
233,2014-01-02,João Vitor Monteiro,Vendedor Jr.,Cyberdyne Systems,GO,4253.02
234,2014-01-02,João Vitor Monteiro,Vendedor Jr.,Cyberdyne Systems,MA,9051.74
235,2014-01-02,João Vitor Monteiro,Vendedor Jr.,Cyberdyne Systems,MS,6172.44
236,2014-01-02,João Vitor Monteiro,Vendedor Jr.,Cyberdyne Systems,MT,1566.37
237,2014-01-02,João Vitor Monteiro,Vendedor Jr.,Cyberdyne Systems,PB,7703.82
238,2014-01-02,João Vitor Monteiro,Vendedor Jr.,Cyberdyne Systems,PI,1117.86
239,2014-01-02,João Vitor Monteiro,Vendedor Jr.,Cyberdyne Systems,RJ,1009.66
240,2014-01-02,João Vitor Monteiro,Vendedor Jr.,Cyberdyne Systems,RO,3779.14
241,2014-01-02,João Vitor Monteiro,Vendedor Jr.,Cyberdyne Systems,RS,8097.52
242,2014-01-02,João Vitor Monteiro,Vendedor Jr.,Cyberdyne Systems,SP,6727.52
243,2014-01-02,João Vitor Monteiro,Vendedor Jr.,Stark Industries,AC,5377.54
244,2014-01-02,João Vitor Monteiro,Vendedor Jr.,Stark Industries,AM,9095.69
245,2014-01-02,João Vitor Monteiro,Vendedor Jr.,Stark Industries,GO,2786.53
246,2014-01-02,João Vitor Monteiro,Vendedor Jr.,Stark Industries,MA,4778.25
247,2014-01-02,João Vitor Monteiro,Vendedor Jr.,Stark Industries,MG,8227.76
248,2014-01-02,João Vitor Monteiro,Vendedor Jr.,Stark Industries,RJ,2313.81
249,2014-01-02,João Vitor Monteiro,Vendedor Jr.,Stark Industries,RN,7215.75
250,2014-01-02,João Vitor Monteiro,Vendedor Jr.,Stark Industries,RR,7144.32
251,2014-01-02,João Vitor Monteiro,Vendedor Jr.,Stark Industries,RS,6635.32
252,2014-01-02,João Vitor Monteiro,Vendedor Jr.,Stark Industries,SC,5809.26
253,2014-01-02,João Vitor Monteiro,Vendedor Jr.,Stark Industries,SE,2847.36
254,2014-01-02,João Vitor Monteiro,Vendedor Jr.,Stark Industries,TO,1422.72
255,2014-01-02,João Vitor Monteiro,Vendedor Jr.,Union Aerospace Corporation,AC,8965.99
256,2014-01-02,João Vitor Monteiro,Vendedor Jr.,Union Aerospace Corporation,AP,7019.88
257,2014-01-02,João Vitor Monteiro,Vendedor Jr.,Union Aerospace Corporation,BA,4740.08
258,2014-01-02,João Vitor Monteiro,Vendedor Jr.,Union Aerospace Corporation,CE,3481.9
259,2014-01-02,João Vitor Monteiro,Vendedor Jr.,Union Aerospace Corporation,ES,7150.09
260,2014-01-02,João Vitor Monteiro,Vendedor Jr.,Union Aerospace Corporation,PB,1894.29
261,2014-01-02,João Vitor Monteiro,Vendedor Jr.,Union Aerospace Corporation,PI,1533.81
262,2014-01-02,João Vitor Monteiro,Vendedor Jr.,Union Aerospace Corporation,PR,4004.86
263,2014-01-02,João Vitor Monteiro,Vendedor Jr.,Union Aerospace Corporation,RJ,4116.9
380,2014-01-03,João Vitor Monteiro,Vendedor Jr.,LexCorp,AC,4714.39
381,2014-01-03,João Vitor Monteiro,Vendedor Jr.,LexCorp,AL,2471.67
382,2014-01-03,João Vitor Monteiro,Vendedor Jr.,LexCorp,AP,3032.62
383,2014-01-03,João Vitor Monteiro,Vendedor Jr.,LexCorp,CE,4502.6
384,2014-01-03,João Vitor Monteiro,Vendedor Jr.,LexCorp,GO,8806.99
385,2014-01-03,João Vitor Monteiro,Vendedor Jr.,LexCorp,MG,7345.57
386,2014-01-03,João Vitor Monteiro,Vendedor Jr.,LexCorp,MS,7268.63
387,2014-01-03,João Vitor Monteiro,Vendedor Jr.,LexCorp,MT,1990.47
388,2014-01-03,João Vitor Monteiro,Vendedor Jr.,LexCorp,PA,4089.69
389,2014-01-03,João Vitor Monteiro,Vendedor Jr.,LexCorp,PB,5350.58
390,2014-01-03,João Vitor Monteiro,Vendedor Jr.,LexCorp,RN,1578.03
391,2014-01-03,João Vitor Monteiro,Vendedor Jr.,LexCorp,SP,6452.22
392,2014-01-03,João Vitor Monteiro,Vendedor Jr.,LexCorp,TO,8827.88
393,2014-01-03,João Vitor Monteiro,Vendedor Jr.,Omni Consumer Products,AM,3873.87
394,2014-01-03,João Vitor Monteiro,Vendedor Jr.,Omni Consumer Products,BA,6068.04
395,2014-01-03,João Vitor Monteiro,Vendedor Jr.,Omni Consumer Products,CE,2036.09
396,2014-01-03,João Vitor Monteiro,Vendedor Jr.,Omni Consumer Products,ES,4521.26
397,2014-01-03,João Vitor Monteiro,Vendedor Jr.,Omni Consumer Products,MT,9448.55
398,2014-01-03,João Vitor Monteiro,Vendedor Jr.,Omni Consumer Products,PA,3730.81
399,2014-01-03,João Vitor Monteiro,Vendedor Jr.,Omni Consumer Products,PE,5549.82
400,2014-01-03,João Vitor Monteiro,Vendedor Jr.,Omni Consumer Products,RR,1391.08
401,2014-01-03,João Vitor Monteiro,Vendedor Jr.,Omni Consumer Products,SP,2244.98
402,2014-01-03,João Vitor Monteiro,Vendedor Jr.,Omni Consumer Products,TO,6244.26
403,2014-01-03,João Vitor Monteiro,Vendedor Jr.,Planeta Diário,AC,6315.04
404,2014-01-03,João Vitor Monteiro,Vendedor Jr.,Planeta Diário,AM,1614.41
405,2014-01-03,João Vitor Monteiro,Vendedor Jr.,Planeta Diário,AP,5632.06
406,2014-01-03,João Vitor Monteiro,Vendedor Jr.,Planeta Diário,BA,4460.7
407,2014-01-03,João Vitor Monteiro,Vendedor Jr.,Planeta Diário,GO,5242.37
408,2014-01-03,João Vitor Monteiro,Vendedor Jr.,Planeta Diário,MA,6264.93
409,2014-01-03,João Vitor Monteiro,Vendedor Jr.,Planeta Diário,MS,7127.1
410,2014-01-03,João Vitor Monteiro,Vendedor Jr.,Planeta Diário,MT,6750.07
411,2014-01-03,João Vitor Monteiro,Vendedor Jr.,Planeta Diário,PA,9361.16
412,2014-01-03,João Vitor Monteiro,Vendedor Jr.,Planeta Diário,PB,4129.52
413,2014-01-03,João Vitor Monteiro,Vendedor Jr.,Planeta Diário,PE,6851.87
414,2014-01-03,João Vitor Monteiro,Vendedor Jr.,Planeta Diário,PI,7669.4
415,2014-01-03,João Vitor Monteiro,Vendedor Jr.,Planeta Diário,PR,9372.27
416,2014-01-03,João Vitor Monteiro,Vendedor Jr.,Planeta Diário,RJ,9888.24
417,2014-01-03,João Vitor Monteiro,Vendedor Jr.,Planeta Diário,RO,2760.07
418,2014-01-03,João Vitor Monteiro,Vendedor Jr.,Planeta Diário,SE,6140.34
419,2014-01-03,João Vitor Monteiro,Vendedor Jr.,Planeta Diário,TO,5780.9
420,2014-01-03,João Vitor Monteiro,Vendedor Jr.,Wayne Enterprises,AC,3600.57
421,2014-01-03,João Vitor Monteiro,Vendedor Jr.,Wayne Enterprises,AM,6245.0
422,2014-01-03,João Vitor Monteiro,Vendedor Jr.,Wayne Enterprises,BA,8969.6
423,2014-01-03,João Vitor Monteiro,Vendedor Jr.,Wayne Enterprises,ES,1946.02
424,2014-01-03,João Vitor Monteiro,Vendedor Jr.,Wayne Enterprises,MA,1971.03
425,2014-01-03,João Vitor Monteiro,Vendedor Jr.,Wayne Enterprises,MG,1556.77
426,2014-01-03,João Vitor Monteiro,Vendedor Jr.,Wayne Enterprises,MS,8223.57
427,2014-01-03,João Vitor Monteiro,Vendedor Jr.,Wayne Enterprises,PE,8940.61
428,2014-01-03,João Vitor Monteiro,Vendedor Jr.,Wayne Enterprises,PI,8888.08
429,2014-01-03,João Vitor Monteiro,Vendedor Jr.,Wayne Enterprises,PR,4919.52
430,2014-01-03,João Vitor Monteiro,Vendedor Jr.,Wayne Enterprises,RJ,2792.36
431,2014-01-03,João Vitor Monteiro,Vendedor Jr.,Wayne Enterprises,RN,9992.2
432,2014-01-03,João Vitor Monteiro,Vendedor Jr.,Wayne Enterprises,RO,6288.97
433,2014-01-03,João Vitor Monteiro,Vendedor Jr.,Wayne Enterprises,RS,8218.73
434,2014-01-03,João Vitor Monteiro,Vendedor Jr.,Wayne Enterprises,SC,3971.04
435,2014-01-03,João Vitor Monteiro,Vendedor Jr.,Wayne Enterprises,TO,1012.89
583,2014-01-05,João Vitor Monteiro,Vendedor Jr.,Clarim Diário,AC,6720.22
584,2014-01-05,João Vitor Monteiro,Vendedor Jr.,Clarim Diário,AL,2215.02
585,2014-01-05,João Vitor Monteiro,Vendedor Jr.,Clarim Diário,AP,5995.26
586,2014-01-05,João Vitor Monteiro,Vendedor Jr.,Clarim Diário,CE,8244.46
587,2014-01-05,João Vitor Monteiro,Vendedor Jr.,Clarim Diário,GO,5950.92
588,2014-01-05,João Vitor Monteiro,Vendedor Jr.,Clarim Diário,MA,5559.21
589,2014-01-05,João Vitor Monteiro,Vendedor Jr.,Clarim Diário,MG,6348.46
590,2014-01-05,João Vitor Monteiro,Vendedor Jr.,Clarim Diário,PI,6339.93
591,2014-01-05,João Vitor Monteiro,Vendedor Jr.,Clarim Diário,RJ,9885.59
592,2014-01-05,João Vitor Monteiro,Vendedor Jr.,Clarim Diário,RO,8238.17
593,2014-01-05,João Vitor Monteiro,Vendedor Jr.,Clarim Diário,RR,6053.94
594,2014-01-05,João Vitor Monteiro,Vendedor Jr.,Clarim Diário,RS,5227.71
595,2014-01-05,João Vitor Monteiro,Vendedor Jr.,Clarim Diário,SC,5660.3
596,2014-01-05,João Vitor Monteiro,Vendedor Jr.,Clarim Diário,SP,6716.3
597,2014-01-05,João Vitor Monteiro,Vendedor Jr.,Omni Consumer Products,AL,4966.94
598,2014-01-05,João Vitor Monteiro,Vendedor Jr.,Omni Consumer Products,AM,9920.6
599,2014-01-05,João Vitor Monteiro,Vendedor Jr.,Omni Consumer Products,AP,7382.63
600,2014-01-05,João Vitor Monteiro,Vendedor Jr.,Omni Consumer Products,BA,9831.85
601,2014-01-05,João Vitor Monteiro,Vendedor Jr.,Omni Consumer Products,CE,7336.62
602,2014-01-05,João Vitor Monteiro,Vendedor Jr.,Omni Consumer Products,GO,8731.87
603,2014-01-05,João Vitor Monteiro,Vendedor Jr.,Omni Consumer Products,MG,1639.01
604,2014-01-05,João Vitor Monteiro,Vendedor Jr.,Omni Consumer Products,PA,6006.48
605,2014-01-05,João Vitor Monteiro,Vendedor Jr.,Omni Consumer Products,PB,8645.66
606,2014-01-05,João Vitor Monteiro,Vendedor Jr.,Omni Consumer Products,PE,8445.78
607,2014-01-05,João Vitor Monteiro,Vendedor Jr.,Omni Consumer Products,PI,5992.45
608,2014-01-05,João Vitor Monteiro,Vendedor Jr.,Omni Consumer Products,RJ,6998.0
609,2014-01-05,João Vitor Monteiro,Vendedor Jr.,Omni Consumer Products,RN,5172.59
610,2014-01-05,João Vitor Monteiro,Vendedor Jr.,Omni Consumer Products,RR,9713.16
611,2014-01-05,João Vitor Monteiro,Vendedor Jr.,Omni Consumer Products,RS,3886.94
674,2014-01-06,João Vitor Monteiro,Vendedor Jr.,"Crane, Poole & Schmidt",AC,1032.26
675,2014-01-06,João Vitor Monteiro,Vendedor Jr.,"Crane, Poole & Schmidt",AL,4392.7
676,2014-01-06,João Vitor Monteiro,Vendedor Jr.,"Crane, Poole & Schmidt",AM,4718.35
677,2014-01-06,João Vitor Monteiro,Vendedor Jr.,"Crane, Poole & Schmidt",AP,1945.6
678,2014-01-06,João Vitor Monteiro,Vendedor Jr.,"Crane, Poole & Schmidt",BA,1573.07
679,2014-01-06,João Vitor Monteiro,Vendedor Jr.,"Crane, Poole & Schmidt",MA,6759.36
680,2014-01-06,João Vitor Monteiro,Vendedor Jr.,"Crane, Poole & Schmidt",MG,4501.28
681,2014-01-06,João Vitor Monteiro,Vendedor Jr.,"Crane, Poole & Schmidt",MT,7592.09
682,2014-01-06,João Vitor Monteiro,Vendedor Jr.,"Crane, Poole & Schmidt",PI,9587.12
683,2014-01-06,João Vitor Monteiro,Vendedor Jr.,"Crane, Poole & Schmidt",PR,3636.09
684,2014-01-06,João Vitor Monteiro,Vendedor Jr.,"Crane, Poole & Schmidt",RR,8442.34
685,2014-01-06,João Vitor Monteiro,Vendedor Jr.,"Crane, Poole & Schmidt",RS,8891.51
686,2014-01-06,João Vitor Monteiro,Vendedor Jr.,"Crane, Poole & Schmidt",TO,8021.58
687,2014-01-06,João Vitor Monteiro,Vendedor Jr.,Omni Consumer Products,AP,9256.25
688,2014-01-06,João Vitor Monteiro,Vendedor Jr.,Omni Consumer Products,BA,3513.86
689,2014-01-06,João Vitor Monteiro,Vendedor Jr.,Omni Consumer Products,CE,5876.39
690,2014-01-06,João Vitor Monteiro,Vendedor Jr.,Omni Consumer Products,ES,6312.56
691,2014-01-06,João Vitor Monteiro,Vendedor Jr.,Omni Consumer Products,GO,4994.5
692,2014-01-06,João Vitor Monteiro,Vendedor Jr.,Omni Consumer Products,MA,7841.62
693,2014-01-06,João Vitor Monteiro,Vendedor Jr.,Omni Consumer Products,PE,9367.23
694,2014-01-06,João Vitor Monteiro,Vendedor Jr.,Omni Consumer Products,PR,3720.65
695,2014-01-06,João Vitor Monteiro,Vendedor Jr.,Omni Consumer Products,RJ,9800.88
696,2014-01-06,João Vitor Monteiro,Vendedor Jr.,Omni Consumer Products,RN,5995.75
697,2014-01-06,João Vitor Monteiro,Vendedor Jr.,Omni Consumer Products,RO,9217.43
698,2014-01-06,João Vitor Monteiro,Vendedor Jr.,Omni Consumer Products,RS,6133.08
699,2014-01-06,João Vitor Monteiro,Vendedor Jr.,Omni Consumer Products,SE,2454.23
700,2014-01-06,João Vitor Monteiro,Vendedor Jr.,Omni Consumer Products,SP,2023.94
701,2014-01-06,João Vitor Monteiro,Vendedor Jr.,Omni Consumer Products,TO,8273.31
702,2014-01-06,João Vitor Monteiro,Vendedor Jr.,Planet Express,AC,1727.03
703,2014-01-06,João Vitor Monteiro,Vendedor Jr.,Planet Express,CE,2562.8
704,2014-01-06,João Vitor Monteiro,Vendedor Jr.,Planet Express,ES,4669.39
705,2014-01-06,João Vitor Monteiro,Vendedor Jr.,Planet Express,MG,7352.14
706,2014-01-06,João Vitor Monteiro,Vendedor Jr.,Planet Express,PB,2852.01
707,2014-01-06,João Vitor Monteiro,Vendedor Jr.,Planet Express,PI,4566.89
708,2014-01-06,João Vitor Monteiro,Vendedor Jr.,Planet Express,PR,9589.15
709,2014-01-06,João Vitor Monteiro,Vendedor Jr.,Planet Express,RO,4659.35
710,2014-01-06,João Vitor Monteiro,Vendedor Jr.,Planet Express,SC,5032.7
711,2014-01-06,João Vitor Monteiro,Vendedor Jr.,Planet Express,SP,9879.88
712,2014-01-06,João Vitor Monteiro,Vendedor Jr.,"WarioWare, Inc.",AM,9764.93
713,2014-01-06,João Vitor Monteiro,Vendedor Jr.,"WarioWare, Inc.",GO,1051.5
714,2014-01-06,João Vitor Monteiro,Vendedor Jr.,"WarioWare, Inc.",MA,5645.65
715,2014-01-06,João Vitor Monteiro,Vendedor Jr.,"WarioWare, Inc.",MG,5631.79
716,2014-01-06,João Vitor Monteiro,Vendedor Jr.,"WarioWare, Inc.",MS,1036.46
717,2014-01-06,João Vitor Monteiro,Vendedor Jr.,"WarioWare, Inc.",PB,8043.86
718,2014-01-06,João Vitor Monteiro,Vendedor Jr.,"WarioWare, Inc.",PE,6103.5
719,2014-01-06,João Vitor Monteiro,Vendedor Jr.,"WarioWare, Inc.",PI,7123.91
720,2014-01-06,João Vitor Monteiro,Vendedor Jr.,"WarioWare, Inc.",RJ,8274.75
721,2014-01-06,João Vitor Monteiro,Vendedor Jr.,"WarioWare, Inc.",RO,8490.45
722,2014-01-06,João Vitor Monteiro,Vendedor Jr.,"WarioWare, Inc.",RS,3323.22
723,2014-01-06,João Vitor Monteiro,Vendedor Jr.,"WarioWare, Inc.",SE,8527.67
724,2014-01-06,João Vitor Monteiro,Vendedor Jr.,"WarioWare, Inc.",SP,9723.99
725,2014-01-06,João Vitor Monteiro,Vendedor Jr.,"WarioWare, Inc.",TO,4452.86
793,2014-01-07,João Vitor Monteiro,Vendedor Jr.,Omni Consumer Products,AC,1022.27
794,2014-01-07,João Vitor Monteiro,Vendedor Jr.,Omni Consumer Products,AL,4437.75
795,2014-01-07,João Vitor Monteiro,Vendedor Jr.,Omni Consumer Products,AP,5076.24
796,2014-01-07,João Vitor Monteiro,Vendedor Jr.,Omni Consumer Products,CE,2347.12
797,2014-01-07,João Vitor Monteiro,Vendedor Jr.,Omni Consumer Products,GO,9141.59
798,2014-01-07,João Vitor Monteiro,Vendedor Jr.,Omni Consumer Products,MA,8808.51
799,2014-01-07,João Vitor Monteiro,Vendedor Jr.,Omni Consumer Products,MG,6251.32
800,2014-01-07,João Vitor Monteiro,Vendedor Jr.,Omni Consumer Products,MS,6892.42
801,2014-01-07,João Vitor Monteiro,Vendedor Jr.,Omni Consumer Products,PA,1146.35
802,2014-01-07,João Vitor Monteiro,Vendedor Jr.,Omni Consumer Products,PE,8839.59
803,2014-01-07,João Vitor Monteiro,Vendedor Jr.,Omni Consumer Products,PI,9364.0
804,2014-01-07,João Vitor Monteiro,Vendedor Jr.,Omni Consumer Products,RJ,7915.02
805,2014-01-07,João Vitor Monteiro,Vendedor Jr.,Omni Consumer Products,RO,7418.18
806,2014-01-07,João Vitor Monteiro,Vendedor Jr.,Omni Consumer Products,SC,7106.67
807,2014-01-07,João Vitor Monteiro,Vendedor Jr.,Omni Consumer Products,SE,6695.38
865,2014-01-08,João Vitor Monteiro,Vendedor Jr.,InGen,AL,4481.28
866,2014-01-08,João Vitor Monteiro,Vendedor Jr.,InGen,AP,6167.39
867,2014-01-08,João Vitor Monteiro,Vendedor Jr.,InGen,MA,1289.42
868,2014-01-08,João Vitor Monteiro,Vendedor Jr.,InGen,MT,2813.87
869,2014-01-08,João Vitor Monteiro,Vendedor Jr.,InGen,PA,9807.95
870,2014-01-08,João Vitor Monteiro,Vendedor Jr.,InGen,PI,2596.41
871,2014-01-08,João Vitor Monteiro,Vendedor Jr.,InGen,RN,1941.58
872,2014-01-08,João Vitor Monteiro,Vendedor Jr.,InGen,RO,9892.16
873,2014-01-08,João Vitor Monteiro,Vendedor Jr.,InGen,RS,4470.88
874,2014-01-08,João Vitor Monteiro,Vendedor Jr.,InGen,SC,5024.48
875,2014-01-08,João Vitor Monteiro,Vendedor Jr.,InGen,SE,7059.92
876,2014-01-08,João Vitor Monteiro,Vendedor Jr.,InGen,SP,5961.0
877,2014-01-08,João Vitor Monteiro,Vendedor Jr.,Omni Consumer Products,AC,5873.09
878,2014-01-08,João Vitor Monteiro,Vendedor Jr.,Omni Consumer Products,AM,2831.56
879,2014-01-08,João Vitor Monteiro,Vendedor Jr.,Omni Consumer Products,BA,7012.81
880,2014-01-08,João Vitor Monteiro,Vendedor Jr.,Omni Consumer Products,CE,2574.3
881,2014-01-08,João Vitor Monteiro,Vendedor Jr.,Omni Consumer Products,GO,6068.38
882,2014-01-08,João Vitor Monteiro,Vendedor Jr.,Omni Consumer Products,MS,8251.34
883,2014-01-08,João Vitor Monteiro,Vendedor Jr.,Omni Consumer Products,MT,2865.1
884,2014-01-08,João Vitor Monteiro,Vendedor Jr.,Omni Consumer Products,PA,2105.66
885,2014-01-08,João Vitor Monteiro,Vendedor Jr.,Omni Consumer Products,PB,6011.35
886,2014-01-08,João Vitor Monteiro,Vendedor Jr.,Omni Consumer Products,PE,3011.55
887,2014-01-08,João Vitor Monteiro,Vendedor Jr.,Omni Consumer Products,PR,9431.76
888,2014-01-08,João Vitor Monteiro,Vendedor Jr.,Omni Consumer Products,RJ,2710.51
889,2014-01-08,João Vitor Monteiro,Vendedor Jr.,Omni Consumer Products,RN,6674.25
890,2014-01-08,João Vitor Monteiro,Vendedor Jr.,Omni Consumer Products,RO,2324.18
891,2014-01-08,João Vitor Monteiro,Vendedor Jr.,Omni Consumer Products,RR,4074.33
892,2014-01-08,João Vitor Monteiro,Vendedor Jr.,Omni Consumer Products,RS,2048.34
893,2014-01-08,João Vitor Monteiro,Vendedor Jr.,Omni Consumer Products,SE,2999.98
894,2014-01-08,João Vitor Monteiro,Vendedor Jr.,Omni Consumer Products,SP,4286.42
895,2014-01-08,João Vitor Monteiro,Vendedor Jr.,"WarioWare, Inc.",AL,4055.72
896,2014-01-08,João Vitor Monteiro,Vendedor Jr.,"WarioWare, Inc.",AM,7181.49
897,2014-01-08,João Vitor Monteiro,Vendedor Jr.,"WarioWare, Inc.",BA,9109.4
898,2014-01-08,João Vitor Monteiro,Vendedor Jr.,"WarioWare, Inc.",CE,6984.98
899,2014-01-08,João Vitor Monteiro,Vendedor Jr.,"WarioWare, Inc.",ES,5560.65
900,2014-01-08,João Vitor Monteiro,Vendedor Jr.,"WarioWare, Inc.",MA,1724.57
901,2014-01-08,João Vitor Monteiro,Vendedor Jr.,"WarioWare, Inc.",MG,4031.29
902,2014-01-08,João Vitor Monteiro,Vendedor Jr.,"WarioWare, Inc.",MT,8430.17
903,2014-01-08,João Vitor Monteiro,Vendedor Jr.,"WarioWare, Inc.",PB,4141.79
904,2014-01-08,João Vitor Monteiro,Vendedor Jr.,"WarioWare, Inc.",RN,3537.03
905,2014-01-08,João Vitor Monteiro,Vendedor Jr.,"WarioWare, Inc.",RO,3813.5
906,2014-01-08,João Vitor Monteiro,Vendedor Jr.,"WarioWare, Inc.",SP,2821.09
