,Data,Vendedor,Cargo,Cliente,UF,Vendas
1216,2014-01-11,João Miguel Ferreira,Coordenador de Vendas Pl.,Grupo Capivara,MT,4057.24
1217,2014-01-11,João Miguel Ferreira,Coordenador de Vendas Pl.,Grupo Capivara,PI,9142.01
1218,2014-01-11,João Miguel Ferreira,Coordenador de Vendas Pl.,Grupo Capivara,RN,9761.61
1219,2014-01-11,João Miguel Ferreira,Coordenador de Vendas Pl.,Grupo Capivara,RO,6207.4
1220,2014-01-11,João Miguel Ferreira,Coordenador de Vendas Pl.,Grupo Capivara,RS,1961.1
1221,2014-01-11,João Miguel Ferreira,Coordenador de Vendas Pl.,Grupo Capivara,SC,1568.73
1222,2014-01-11,João Miguel Ferreira,Coordenador de Vendas Pl.,Grupo Capivara,SE,4505.55
1223,2014-01-11,João Miguel Ferreira,Coordenador de Vendas Pl.,Union Aerospace Corporation,AC,4476.89
1224,2014-01-11,João Miguel Ferreira,Coordenador de Vendas Pl.,Union Aerospace Corporation,AL,1028.74
1225,2014-01-11,João Miguel Ferreira,Coordenador de Vendas Pl.,Union Aerospace Corporation,GO,8611.11
1226,2014-01-11,João Miguel Ferreira,Coordenador de Vendas Pl.,Union Aerospace Corporation,MG,1501.66
1227,2014-01-11,João Miguel Ferreira,Coordenador de Vendas Pl.,Union Aerospace Corporation,PA,1507.58
1228,2014-01-11,João Miguel Ferreira,Coordenador de Vendas Pl.,Union Aerospace Corporation,PB,3020.91
1229,2014-01-11,João Miguel Ferreira,Coordenador de Vendas Pl.,Union Aerospace Corporation,PE,1712.09
1230,2014-01-11,João Miguel Ferreira,Coordenador de Vendas Pl.,Union Aerospace Corporation,PI,2055.35
1231,2014-01-11,João Miguel Ferreira,Coordenador de Vendas Pl.,Union Aerospace Corporation,PR,8812.22
1232,2014-01-11,João Miguel Ferreira,Coordenador de Vendas Pl.,Union Aerospace Corporation,RJ,5273.47
1233,2014-01-11,João Miguel Ferreira,Coordenador de Vendas Pl.,Union Aerospace Corporation,RO,2634.23
1234,2014-01-11,João Miguel Ferreira,Coordenador de Vendas Pl.,Union Aerospace Corporation,RR,9597.69
1235,2014-01-11,João Miguel Ferreira,Coordenador de Vendas Pl.,Union Aerospace Corporation,SC,6291.43
1236,2014-01-11,João Miguel Ferreira,Coordenador de Vendas Pl.,Union Aerospace Corporation,SP,2791.82
1538,2014-01-14,João Miguel Ferreira,Coordenador de Vendas Pl.,"Crane, Poole & Schmidt",AL,3695.81
1539,2014-01-14,João Miguel Ferreira,Coordenador de Vendas Pl.,"Crane, Poole & Schmidt",CE,7601.7
1540,2014-01-14,João Miguel Ferreira,Coordenador de Vendas Pl.,"Crane, Poole & Schmidt",ES,6626.2
1541,2014-01-14,João Miguel Ferreira,Coordenador de Vendas Pl.,"Crane, Poole & Schmidt",GO,5078.81
1542,2014-01-14,João Miguel Ferreira,Coordenador de Vendas Pl.,"Crane, Poole & Schmidt",MA,5156.23
1543,2014-01-14,João Miguel Ferreira,Coordenador de Vendas Pl.,"Crane, Poole & Schmidt",MG,4068.28
1544,2014-01-14,João Miguel Ferreira,Coordenador de Vendas Pl.,"Crane, Poole & Schmidt",MS,5506.36
1545,2014-01-14,João Miguel Ferreira,Coordenador de Vendas Pl.,"Crane, Poole & Schmidt",MT,3136.59
1546,2014-01-14,João Miguel Ferreira,Coordenador de Vendas Pl.,"Crane, Poole & Schmidt",PA,8387.11
1547,2014-01-14,João Miguel Ferreira,Coordenador de Vendas Pl.,"Crane, Poole & Schmidt",PB,7648.48
1548,2014-01-14,João Miguel Ferreira,Coordenador de Vendas Pl.,"Crane, Poole & Schmidt",PE,9388.71
1549,2014-01-14,João Miguel Ferreira,Coordenador de Vendas Pl.,"Crane, Poole & Schmidt",PI,4751.89
1550,2014-01-14,João Miguel Ferreira,Coordenador de Vendas Pl.,"Crane, Poole & Schmidt",RJ,1232.39
1551,2014-01-14,João Miguel Ferreira,Coordenador de Vendas Pl.,"Crane, Poole & Schmidt",RO,5382.18
1552,2014-01-14,João Miguel Ferreira,Coordenador de Vendas Pl.,"Crane, Poole & Schmidt",RR,4134.34
1553,2014-01-14,João Miguel Ferreira,Coordenador de Vendas Pl.,"Crane, Poole & Schmidt",RS,6090.2
1554,2014-01-14,João Miguel Ferreira,Coordenador de Vendas Pl.,"Crane, Poole & Schmidt",SC,5496.65
1555,2014-01-14,João Miguel Ferreira,Coordenador de Vendas Pl.,"Crane, Poole & Schmidt",SE,3601.84
1556,2014-01-14,João Miguel Ferreira,Coordenador de Vendas Pl.,"Crane, Poole & Schmidt",TO,2795.47
1878,2014-01-17,João Miguel Ferreira,Coordenador de Vendas Pl.,NightMare Enterprises,AC,8442.02
1879,2014-01-17,João Miguel Ferreira,Coordenador de Vendas Pl.,NightMare Enterprises,AM,4722.18
1880,2014-01-17,João Miguel Ferreira,Coordenador de Vendas Pl.,NightMare Enterprises,AP,2555.13
1881,2014-01-17,João Miguel Ferreira,Coordenador de Vendas Pl.,NightMare Enterprises,BA,2540.16
1882,2014-01-17,João Miguel Ferreira,Coordenador de Vendas Pl.,NightMare Enterprises,CE,8186.33
1883,2014-01-17,João Miguel Ferreira,Coordenador de Vendas Pl.,NightMare Enterprises,MA,7498.27
1884,2014-01-17,João Miguel Ferreira,Coordenador de Vendas Pl.,NightMare Enterprises,MT,8009.12
1885,2014-01-17,João Miguel Ferreira,Coordenador de Vendas Pl.,NightMare Enterprises,PE,2083.66
1886,2014-01-17,João Miguel Ferreira,Coordenador de Vendas Pl.,NightMare Enterprises,RS,2181.52
1887,2014-01-17,João Miguel Ferreira,Coordenador de Vendas Pl.,NightMare Enterprises,SC,2836.13
1888,2014-01-17,João Miguel Ferreira,Coordenador de Vendas Pl.,NightMare Enterprises,SP,6261.3
1889,2014-01-17,João Miguel Ferreira,Coordenador de Vendas Pl.,NightMare Enterprises,TO,5120.07
2091,2014-01-19,João Miguel Ferreira,Coordenador de Vendas Pl.,Stark Industries,AC,8867.56
2092,2014-01-19,João Miguel Ferreira,Coordenador de Vendas Pl.,Stark Industries,AM,1845.02
2093,2014-01-19,João Miguel Ferreira,Coordenador de Vendas Pl.,Stark Industries,CE,4064.75
2094,2014-01-19,João Miguel Ferreira,Coordenador de Vendas Pl.,Stark Industries,GO,2076.2
2095,2014-01-19,João Miguel Ferreira,Coordenador de Vendas Pl.,Stark Industries,MT,8422.89
2096,2014-01-19,João Miguel Ferreira,Coordenador de Vendas Pl.,Stark Industries,PA,7981.89
2097,2014-01-19,João Miguel Ferreira,Coordenador de Vendas Pl.,Stark Industries,PB,8693.79
2098,2014-01-19,João Miguel Ferreira,Coordenador de Vendas Pl.,Stark Industries,PI,1128.72
2099,2014-01-19,João Miguel Ferreira,Coordenador de Vendas Pl.,Stark Industries,PR,1493.37
2100,2014-01-19,João Miguel Ferreira,Coordenador de Vendas Pl.,Stark Industries,RJ,4167.92
2101,2014-01-19,João Miguel Ferreira,Coordenador de Vendas Pl.,Stark Industries,RN,3347.97
2102,2014-01-19,João Miguel Ferreira,Coordenador de Vendas Pl.,Stark Industries,RR,5407.46
2103,2014-01-19,João Miguel Ferreira,Coordenador de Vendas Pl.,Stark Industries,SE,6946.08
2104,2014-01-19,João Miguel Ferreira,Coordenador de Vendas Pl.,Stark Industries,SP,1893.17
2105,2014-01-19,João Miguel Ferreira,Coordenador de Vendas Pl.,Stark Industries,TO,1361.53
2383,2014-01-21,João Miguel Ferreira,Coordenador de Vendas Pl.,NightMare Enterprises,AL,1652.69
2384,2014-01-21,João Miguel Ferreira,Coordenador de Vendas Pl.,NightMare Enterprises,AM,5579.4
2385,2014-01-21,João Miguel Ferreira,Coordenador de Vendas Pl.,NightMare Enterprises,AP,9146.74
2386,2014-01-21,João Miguel Ferreira,Coordenador de Vendas Pl.,NightMare Enterprises,CE,6690.26
2387,2014-01-21,João Miguel Ferreira,Coordenador de Vendas Pl.,NightMare Enterprises,ES,5181.16
2388,2014-01-21,João Miguel Ferreira,Coordenador de Vendas Pl.,NightMare Enterprises,GO,8899.45
2389,2014-01-21,João Miguel Ferreira,Coordenador de Vendas Pl.,NightMare Enterprises,MS,2640.81
2390,2014-01-21,João Miguel Ferreira,Coordenador de Vendas Pl.,NightMare Enterprises,PI,4486.21
2391,2014-01-21,João Miguel Ferreira,Coordenador de Vendas Pl.,NightMare Enterprises,PR,5222.14
2392,2014-01-21,João Miguel Ferreira,Coordenador de Vendas Pl.,NightMare Enterprises,RR,2016.4
2393,2014-01-21,João Miguel Ferreira,Coordenador de Vendas Pl.,NightMare Enterprises,TO,8038.83
2499,2014-01-22,João Miguel Ferreira,Coordenador de Vendas Pl.,Civil Emergency and Defense Agency,AC,9335.46
2500,2014-01-22,João Miguel Ferreira,Coordenador de Vendas Pl.,Civil Emergency and Defense Agency,AM,9539.65
2501,2014-01-22,João Miguel Ferreira,Coordenador de Vendas Pl.,Civil Emergency and Defense Agency,ES,8599.16
2502,2014-01-22,João Miguel Ferreira,Coordenador de Vendas Pl.,Civil Emergency and Defense Agency,MG,4861.71
2503,2014-01-22,João Miguel Ferreira,Coordenador de Vendas Pl.,Civil Emergency and Defense Agency,MS,9134.64
2504,2014-01-22,João Miguel Ferreira,Coordenador de Vendas Pl.,Civil Emergency and Defense Agency,PA,5105.61
2505,2014-01-22,João Miguel Ferreira,Coordenador de Vendas Pl.,Civil Emergency and Defense Agency,PB,1869.9
2506,2014-01-22,João Miguel Ferreira,Coordenador de Vendas Pl.,Civil Emergency and Defense Agency,RJ,2429.86
2507,2014-01-22,João Miguel Ferreira,Coordenador de Vendas Pl.,Civil Emergency and Defense Agency,RO,5036.27
2508,2014-01-22,João Miguel Ferreira,Coordenador de Vendas Pl.,Civil Emergency and Defense Agency,SP,3230.74
2509,2014-01-22,João Miguel Ferreira,Coordenador de Vendas Pl.,Civil Emergency and Defense Agency,TO,7338.74
2596,2014-01-23,João Miguel Ferreira,Coordenador de Vendas Pl.,Queen Industries,AL,2587.51
2597,2014-01-23,João Miguel Ferreira,Coordenador de Vendas Pl.,Queen Industries,BA,8319.28
2598,2014-01-23,João Miguel Ferreira,Coordenador de Vendas Pl.,Queen Industries,CE,6196.6
2599,2014-01-23,João Miguel Ferreira,Coordenador de Vendas Pl.,Queen Industries,MT,9826.18
2600,2014-01-23,João Miguel Ferreira,Coordenador de Vendas Pl.,Queen Industries,PA,4837.48
2601,2014-01-23,João Miguel Ferreira,Coordenador de Vendas Pl.,Queen Industries,PB,5707.22
2602,2014-01-23,João Miguel Ferreira,Coordenador de Vendas Pl.,Queen Industries,PI,3023.82
2603,2014-01-23,João Miguel Ferreira,Coordenador de Vendas Pl.,Queen Industries,PR,8337.74
2604,2014-01-23,João Miguel Ferreira,Coordenador de Vendas Pl.,Queen Industries,RN,5775.6
2605,2014-01-23,João Miguel Ferreira,Coordenador de Vendas Pl.,Queen Industries,RS,2632.08
2606,2014-01-23,João Miguel Ferreira,Coordenador de Vendas Pl.,Queen Industries,SP,3841.55
2794,2014-01-25,João Miguel Ferreira,Coordenador de Vendas Pl.,Stark Industries,AM,5865.63
2795,2014-01-25,João Miguel Ferreira,Coordenador de Vendas Pl.,Stark Industries,AP,4301.6
2796,2014-01-25,João Miguel Ferreira,Coordenador de Vendas Pl.,Stark Industries,ES,4354.91
2797,2014-01-25,João Miguel Ferreira,Coordenador de Vendas Pl.,Stark Industries,MA,2546.14
2798,2014-01-25,João Miguel Ferreira,Coordenador de Vendas Pl.,Stark Industries,MT,2531.59
2799,2014-01-25,João Miguel Ferreira,Coordenador de Vendas Pl.,Stark Industries,PA,8207.15
2800,2014-01-25,João Miguel Ferreira,Coordenador de Vendas Pl.,Stark Industries,PE,6045.03
2801,2014-01-25,João Miguel Ferreira,Coordenador de Vendas Pl.,Stark Industries,PR,9474.2
2802,2014-01-25,João Miguel Ferreira,Coordenador de Vendas Pl.,Stark Industries,RJ,8802.56
2803,2014-01-25,João Miguel Ferreira,Coordenador de Vendas Pl.,Stark Industries,RN,5648.36
2804,2014-01-25,João Miguel Ferreira,Coordenador de Vendas Pl.,Stark Industries,RS,6982.06
2805,2014-01-25,João Miguel Ferreira,Coordenador de Vendas Pl.,"WarioWare, Inc.",AM,7239.67
2806,2014-01-25,João Miguel Ferreira,Coordenador de Vendas Pl.,"WarioWare, Inc.",BA,9057.61
2807,2014-01-25,João Miguel Ferreira,Coordenador de Vendas Pl.,"WarioWare, Inc.",ES,8392.49
2808,2014-01-25,João Miguel Ferreira,Coordenador de Vendas Pl.,"WarioWare, Inc.",MG,2732.72
2809,2014-01-25,João Miguel Ferreira,Coordenador de Vendas Pl.,"WarioWare, Inc.",PA,6217.63
2810,2014-01-25,João Miguel Ferreira,Coordenador de Vendas Pl.,"WarioWare, Inc.",PB,5122.78
2811,2014-01-25,João Miguel Ferreira,Coordenador de Vendas Pl.,"WarioWare, Inc.",PE,7746.09
2812,2014-01-25,João Miguel Ferreira,Coordenador de Vendas Pl.,"WarioWare, Inc.",PI,7969.59
2813,2014-01-25,João Miguel Ferreira,Coordenador de Vendas Pl.,"WarioWare, Inc.",RN,4163.65
2814,2014-01-25,João Miguel Ferreira,Coordenador de Vendas Pl.,"WarioWare, Inc.",SE,3538.8
2815,2014-01-25,João Miguel Ferreira,Coordenador de Vendas Pl.,"WarioWare, Inc.",TO,8388.89
3205,2014-01-29,João Miguel Ferreira,Coordenador de Vendas Pl.,Oceanic Airlines,AC,8442.06
3206,2014-01-29,João Miguel Ferreira,Coordenador de Vendas Pl.,Oceanic Airlines,AL,9282.42
3207,2014-01-29,João Miguel Ferreira,Coordenador de Vendas Pl.,Oceanic Airlines,BA,4304.08
3208,2014-01-29,João Miguel Ferreira,Coordenador de Vendas Pl.,Oceanic Airlines,CE,8346.82
3209,2014-01-29,João Miguel Ferreira,Coordenador de Vendas Pl.,Oceanic Airlines,MS,6652.0
3210,2014-01-29,João Miguel Ferreira,Coordenador de Vendas Pl.,Oceanic Airlines,MT,4445.92
3211,2014-01-29,João Miguel Ferreira,Coordenador de Vendas Pl.,Oceanic Airlines,PA,7759.91
3212,2014-01-29,João Miguel Ferreira,Coordenador de Vendas Pl.,Oceanic Airlines,PB,9918.48
3213,2014-01-29,João Miguel Ferreira,Coordenador de Vendas Pl.,Oceanic Airlines,PI,6519.64
3214,2014-01-29,João Miguel Ferreira,Coordenador de Vendas Pl.,Oceanic Airlines,PR,2033.22
3215,2014-01-29,João Miguel Ferreira,Coordenador de Vendas Pl.,Oceanic Airlines,RN,1829.3
3216,2014-01-29,João Miguel Ferreira,Coordenador de Vendas Pl.,Oceanic Airlines,RO,6340.19
3217,2014-01-29,João Miguel Ferreira,Coordenador de Vendas Pl.,Oceanic Airlines,SC,1281.18
3218,2014-01-29,João Miguel Ferreira,Coordenador de Vendas Pl.,Oceanic Airlines,SE,1645.25
3697,2014-02-02,João Miguel Ferreira,Coordenador de Vendas Pl.,Wolfram & Hart,AC,1605.34
3698,2014-02-02,João Miguel Ferreira,Coordenador de Vendas Pl.,Wolfram & Hart,AL,6828.58
3699,2014-02-02,João Miguel Ferreira,Coordenador de Vendas Pl.,Wolfram & Hart,GO,1454.54
3700,2014-02-02,João Miguel Ferreira,Coordenador de Vendas Pl.,Wolfram & Hart,MS,9482.0
3701,2014-02-02,João Miguel Ferreira,Coordenador de Vendas Pl.,Wolfram & Hart,MT,8190.06
3702,2014-02-02,João Miguel Ferreira,Coordenador de Vendas Pl.,Wolfram & Hart,PA,2122.35
3703,2014-02-02,João Miguel Ferreira,Coordenador de Vendas Pl.,Wolfram & Hart,PE,5368.26
3704,2014-02-02,João Miguel Ferreira,Coordenador de Vendas Pl.,Wolfram & Hart,RJ,4441.95
3705,2014-02-02,João Miguel Ferreira,Coordenador de Vendas Pl.,Wolfram & Hart,RN,3918.97
3706,2014-02-02,João Miguel Ferreira,Coordenador de Vendas Pl.,Wolfram & Hart,RO,1701.63
3707,2014-02-02,João Miguel Ferreira,Coordenador de Vendas Pl.,Wolfram & Hart,RS,1484.71
3708,2014-02-02,João Miguel Ferreira,Coordenador de Vendas Pl.,Wolfram & Hart,SE,4039.7
3709,2014-02-02,João Miguel Ferreira,Coordenador de Vendas Pl.,Wolfram & Hart,TO,3573.09
3799,2014-02-03,João Miguel Ferreira,Coordenador de Vendas Pl.,LexCorp,AL,1740.92
3800,2014-02-03,João Miguel Ferreira,Coordenador de Vendas Pl.,LexCorp,AM,2524.99
3801,2014-02-03,João Miguel Ferreira,Coordenador de Vendas Pl.,LexCorp,AP,5364.95
3802,2014-02-03,João Miguel Ferreira,Coordenador de Vendas Pl.,LexCorp,CE,2439.19
3803,2014-02-03,João Miguel Ferreira,Coordenador de Vendas Pl.,LexCorp,GO,8120.73
3804,2014-02-03,João Miguel Ferreira,Coordenador de Vendas Pl.,LexCorp,MA,8180.51
3805,2014-02-03,João Miguel Ferreira,Coordenador de Vendas Pl.,LexCorp,MS,2447.14
3806,2014-02-03,João Miguel Ferreira,Coordenador de Vendas Pl.,LexCorp,MT,5470.99
3807,2014-02-03,João Miguel Ferreira,Coordenador de Vendas Pl.,LexCorp,PA,6248.24
3808,2014-02-03,João Miguel Ferreira,Coordenador de Vendas Pl.,LexCorp,PR,5191.11
3809,2014-02-03,João Miguel Ferreira,Coordenador de Vendas Pl.,LexCorp,RJ,3276.24
3810,2014-02-03,João Miguel Ferreira,Coordenador de Vendas Pl.,LexCorp,RR,6373.14
3811,2014-02-03,João Miguel Ferreira,Coordenador de Vendas Pl.,LexCorp,RS,4158.24
3812,2014-02-03,João Miguel Ferreira,Coordenador de Vendas Pl.,LexCorp,SE,8419.17
3813,2014-02-03,João Miguel Ferreira,Coordenador de Vendas Pl.,Union Aerospace Corporation,AC,4449.34
3814,2014-02-03,João Miguel Ferreira,Coordenador de Vendas Pl.,Union Aerospace Corporation,AM,9920.13
3815,2014-02-03,João Miguel Ferreira,Coordenador de Vendas Pl.,Union Aerospace Corporation,CE,6924.03
3816,2014-02-03,João Miguel Ferreira,Coordenador de Vendas Pl.,Union Aerospace Corporation,ES,9075.65
3817,2014-02-03,João Miguel Ferreira,Coordenador de Vendas Pl.,Union Aerospace Corporation,MA,3471.63
3818,2014-02-03,João Miguel Ferreira,Coordenador de Vendas Pl.,Union Aerospace Corporation,MS,6476.69
3819,2014-02-03,João Miguel Ferreira,Coordenador de Vendas Pl.,Union Aerospace Corporation,PA,6114.85
3820,2014-02-03,João Miguel Ferreira,Coordenador de Vendas Pl.,Union Aerospace Corporation,PB,6003.37
3821,2014-02-03,João Miguel Ferreira,Coordenador de Vendas Pl.,Union Aerospace Corporation,PR,9660.55
3822,2014-02-03,João Miguel Ferreira,Coordenador de Vendas Pl.,Union Aerospace Corporation,RO,1963.35
3823,2014-02-03,João Miguel Ferreira,Coordenador de Vendas Pl.,Union Aerospace Corporation,RS,2272.57
3824,2014-02-03,João Miguel Ferreira,Coordenador de Vendas Pl.,Union Aerospace Corporation,SC,2207.56
3825,2014-02-03,João Miguel Ferreira,Coordenador de Vendas Pl.,Union Aerospace Corporation,SE,5614.68
4008,2014-02-05,João Miguel Ferreira,Coordenador de Vendas Pl.,"WarioWare, Inc.",AC,4651.96
4009,2014-02-05,João Miguel Ferreira,Coordenador de Vendas Pl.,"WarioWare, Inc.",AL,2931.04
4010,2014-02-05,João Miguel Ferreira,Coordenador de Vendas Pl.,"WarioWare, Inc.",AP,2883.12
4011,2014-02-05,João Miguel Ferreira,Coordenador de Vendas Pl.,"WarioWare, Inc.",MA,3035.8
4012,2014-02-05,João Miguel Ferreira,Coordenador de Vendas Pl.,"WarioWare, Inc.",MG,3288.32
4013,2014-02-05,João Miguel Ferreira,Coordenador de Vendas Pl.,"WarioWare, Inc.",PE,6588.84
4014,2014-02-05,João Miguel Ferreira,Coordenador de Vendas Pl.,"WarioWare, Inc.",PI,8832.55
4015,2014-02-05,João Miguel Ferreira,Coordenador de Vendas Pl.,"WarioWare, Inc.",PR,9615.95
4016,2014-02-05,João Miguel Ferreira,Coordenador de Vendas Pl.,"WarioWare, Inc.",RN,2955.35
4017,2014-02-05,João Miguel Ferreira,Coordenador de Vendas Pl.,"WarioWare, Inc.",RR,6355.89
4018,2014-02-05,João Miguel Ferreira,Coordenador de Vendas Pl.,"WarioWare, Inc.",RS,5229.32
4019,2014-02-05,João Miguel Ferreira,Coordenador de Vendas Pl.,"WarioWare, Inc.",SC,8896.18
4020,2014-02-05,João Miguel Ferreira,Coordenador de Vendas Pl.,"WarioWare, Inc.",SE,5051.85
