,Data,Vendedor,Cargo,Cliente,UF,Vendas
936,2014-01-09,Ana Clara Neves Pinto,Gerente Regional Pl.,Daily Star,CE,8494.83
937,2014-01-09,Ana Clara Neves Pinto,Gerente Regional Pl.,Daily Star,ES,2150.7
938,2014-01-09,Ana Clara Neves Pinto,Gerente Regional Pl.,Daily Star,GO,9702.97
939,2014-01-09,Ana Clara Neves Pinto,Gerente Regional Pl.,Daily Star,MG,4697.26
940,2014-01-09,Ana Clara Neves Pinto,Gerente Regional Pl.,Daily Star,MS,4275.92
941,2014-01-09,Ana Clara Neves Pinto,Gerente Regional Pl.,Daily Star,MT,3592.15
942,2014-01-09,Ana Clara Neves Pinto,Gerente Regional Pl.,Daily Star,PB,7282.01
943,2014-01-09,Ana Clara Neves Pinto,Gerente Regional Pl.,Daily Star,PE,7242.14
944,2014-01-09,Ana Clara Neves Pinto,Gerente Regional Pl.,Daily Star,RJ,4714.85
945,2014-01-09,Ana Clara Neves Pinto,Gerente Regional Pl.,Daily Star,RS,8861.76
946,2014-01-09,Ana Clara Neves Pinto,Gerente Regional Pl.,Daily Star,SE,2005.95
947,2014-01-09,Ana Clara Neves Pinto,Gerente Regional Pl.,Daily Star,SP,3963.94
948,2014-01-09,Ana Clara Neves Pinto,Gerente Regional Pl.,Stark Industries,AC,7389.01
949,2014-01-09,Ana Clara Neves Pinto,Gerente Regional Pl.,Stark Industries,AL,9081.86
950,2014-01-09,Ana Clara Neves Pinto,Gerente Regional Pl.,Stark Industries,AM,7940.19
951,2014-01-09,Ana Clara Neves Pinto,Gerente Regional Pl.,Stark Industries,AP,9553.7
952,2014-01-09,Ana Clara Neves Pinto,Gerente Regional Pl.,Stark Industries,BA,4312.25
953,2014-01-09,Ana Clara Neves Pinto,Gerente Regional Pl.,Stark Industries,CE,3214.22
954,2014-01-09,Ana Clara Neves Pinto,Gerente Regional Pl.,Stark Industries,MG,1160.09
955,2014-01-09,Ana Clara Neves Pinto,Gerente Regional Pl.,Stark Industries,MS,1477.83
956,2014-01-09,Ana Clara Neves Pinto,Gerente Regional Pl.,Stark Industries,PB,9250.08
957,2014-01-09,Ana Clara Neves Pinto,Gerente Regional Pl.,Stark Industries,PI,2301.36
958,2014-01-09,Ana Clara Neves Pinto,Gerente Regional Pl.,Stark Industries,PR,6903.91
959,2014-01-09,Ana Clara Neves Pinto,Gerente Regional Pl.,Stark Industries,RJ,9549.49
960,2014-01-09,Ana Clara Neves Pinto,Gerente Regional Pl.,Stark Industries,RO,5974.13
961,2014-01-09,Ana Clara Neves Pinto,Gerente Regional Pl.,Stark Industries,RR,3240.69
962,2014-01-09,Ana Clara Neves Pinto,Gerente Regional Pl.,Stark Industries,RS,5234.02
963,2014-01-09,Ana Clara Neves Pinto,Gerente Regional Pl.,Stark Industries,SC,2732.55
964,2014-01-09,Ana Clara Neves Pinto,Gerente Regional Pl.,Stark Industries,TO,4498.31
1110,2014-01-10,Ana Clara Neves Pinto,Gerente Regional Pl.,ACME,AL,5042.64
1111,2014-01-10,Ana Clara Neves Pinto,Gerente Regional Pl.,ACME,AM,3252.7
1112,2014-01-10,Ana Clara Neves Pinto,Gerente Regional Pl.,ACME,BA,5187.11
1113,2014-01-10,Ana Clara Neves Pinto,Gerente Regional Pl.,ACME,ES,5309.38
1114,2014-01-10,Ana Clara Neves Pinto,Gerente Regional Pl.,ACME,RN,8924.07
1115,2014-01-10,Ana Clara Neves Pinto,Gerente Regional Pl.,ACME,RO,9838.61
1116,2014-01-10,Ana Clara Neves Pinto,Gerente Regional Pl.,ACME,RS,8247.17
1117,2014-01-10,Ana Clara Neves Pinto,Gerente Regional Pl.,ACME,SC,6503.75
1488,2014-01-14,Ana Clara Neves Pinto,Gerente Regional Pl.,Grupo Capivara,AM,4361.28
1489,2014-01-14,Ana Clara Neves Pinto,Gerente Regional Pl.,Grupo Capivara,BA,6331.54
1490,2014-01-14,Ana Clara Neves Pinto,Gerente Regional Pl.,Grupo Capivara,CE,2443.51
1491,2014-01-14,Ana Clara Neves Pinto,Gerente Regional Pl.,Grupo Capivara,ES,9501.42
1492,2014-01-14,Ana Clara Neves Pinto,Gerente Regional Pl.,Grupo Capivara,MA,6650.88
1493,2014-01-14,Ana Clara Neves Pinto,Gerente Regional Pl.,Grupo Capivara,MT,9610.79
1494,2014-01-14,Ana Clara Neves Pinto,Gerente Regional Pl.,Grupo Capivara,PA,9598.08
1495,2014-01-14,Ana Clara Neves Pinto,Gerente Regional Pl.,Grupo Capivara,PI,5655.91
1496,2014-01-14,Ana Clara Neves Pinto,Gerente Regional Pl.,Grupo Capivara,PR,9140.19
1497,2014-01-14,Ana Clara Neves Pinto,Gerente Regional Pl.,Grupo Capivara,RN,1311.11
1498,2014-01-14,Ana Clara Neves Pinto,Gerente Regional Pl.,Grupo Capivara,RS,3488.61
1499,2014-01-14,Ana Clara Neves Pinto,Gerente Regional Pl.,Grupo Capivara,TO,8606.67
1636,2014-01-15,Ana Clara Neves Pinto,Gerente Regional Pl.,InGen,AC,2260.06
1637,2014-01-15,Ana Clara Neves Pinto,Gerente Regional Pl.,InGen,AP,1786.91
1638,2014-01-15,Ana Clara Neves Pinto,Gerente Regional Pl.,InGen,BA,3055.57
1639,2014-01-15,Ana Clara Neves Pinto,Gerente Regional Pl.,InGen,GO,7941.31
1640,2014-01-15,Ana Clara Neves Pinto,Gerente Regional Pl.,InGen,PA,7662.64
1641,2014-01-15,Ana Clara Neves Pinto,Gerente Regional Pl.,InGen,PB,1817.52
1642,2014-01-15,Ana Clara Neves Pinto,Gerente Regional Pl.,InGen,PI,3774.95
1643,2014-01-15,Ana Clara Neves Pinto,Gerente Regional Pl.,InGen,RN,1841.28
1644,2014-01-15,Ana Clara Neves Pinto,Gerente Regional Pl.,InGen,RO,2153.31
1645,2014-01-15,Ana Clara Neves Pinto,Gerente Regional Pl.,InGen,RS,5250.09
1646,2014-01-15,Ana Clara Neves Pinto,Gerente Regional Pl.,InGen,SC,4368.95
1647,2014-01-15,Ana Clara Neves Pinto,Gerente Regional Pl.,InGen,SP,8412.59
1722,2014-01-16,Ana Clara Neves Pinto,Gerente Regional Pl.,NightMare Enterprises,AC,7212.84
1723,2014-01-16,Ana Clara Neves Pinto,Gerente Regional Pl.,NightMare Enterprises,AM,5177.11
1724,2014-01-16,Ana Clara Neves Pinto,Gerente Regional Pl.,NightMare Enterprises,ES,4645.12
1725,2014-01-16,Ana Clara Neves Pinto,Gerente Regional Pl.,NightMare Enterprises,GO,7262.62
1726,2014-01-16,Ana Clara Neves Pinto,Gerente Regional Pl.,NightMare Enterprises,MA,4059.9
1727,2014-01-16,Ana Clara Neves Pinto,Gerente Regional Pl.,NightMare Enterprises,MG,8095.92
1728,2014-01-16,Ana Clara Neves Pinto,Gerente Regional Pl.,NightMare Enterprises,MS,6092.27
1729,2014-01-16,Ana Clara Neves Pinto,Gerente Regional Pl.,NightMare Enterprises,MT,6635.05
1730,2014-01-16,Ana Clara Neves Pinto,Gerente Regional Pl.,NightMare Enterprises,PE,4240.63
1731,2014-01-16,Ana Clara Neves Pinto,Gerente Regional Pl.,NightMare Enterprises,RJ,6594.31
1732,2014-01-16,Ana Clara Neves Pinto,Gerente Regional Pl.,NightMare Enterprises,RN,5539.7
1733,2014-01-16,Ana Clara Neves Pinto,Gerente Regional Pl.,NightMare Enterprises,RO,2692.67
1734,2014-01-16,Ana Clara Neves Pinto,Gerente Regional Pl.,NightMare Enterprises,RS,7669.28
1735,2014-01-16,Ana Clara Neves Pinto,Gerente Regional Pl.,NightMare Enterprises,SC,3376.09
1736,2014-01-16,Ana Clara Neves Pinto,Gerente Regional Pl.,NightMare Enterprises,SE,4971.05
1737,2014-01-16,Ana Clara Neves Pinto,Gerente Regional Pl.,NightMare Enterprises,TO,2947.28
1913,2014-01-18,Ana Clara Neves Pinto,Gerente Regional Pl.,ACME,AC,5843.75
1914,2014-01-18,Ana Clara Neves Pinto,Gerente Regional Pl.,ACME,AM,9439.5
1915,2014-01-18,Ana Clara Neves Pinto,Gerente Regional Pl.,ACME,BA,5137.91
1916,2014-01-18,Ana Clara Neves Pinto,Gerente Regional Pl.,ACME,CE,1832.78
1917,2014-01-18,Ana Clara Neves Pinto,Gerente Regional Pl.,ACME,ES,8171.79
1918,2014-01-18,Ana Clara Neves Pinto,Gerente Regional Pl.,ACME,MA,3927.94
1919,2014-01-18,Ana Clara Neves Pinto,Gerente Regional Pl.,ACME,MG,2143.54
1920,2014-01-18,Ana Clara Neves Pinto,Gerente Regional Pl.,ACME,MS,4018.37
1921,2014-01-18,Ana Clara Neves Pinto,Gerente Regional Pl.,ACME,PI,8551.33
1922,2014-01-18,Ana Clara Neves Pinto,Gerente Regional Pl.,ACME,PR,6883.21
1923,2014-01-18,Ana Clara Neves Pinto,Gerente Regional Pl.,ACME,RJ,8219.86
1924,2014-01-18,Ana Clara Neves Pinto,Gerente Regional Pl.,ACME,SC,1051.15
1925,2014-01-18,Ana Clara Neves Pinto,Gerente Regional Pl.,ACME,SP,3108.77
1926,2014-01-18,Ana Clara Neves Pinto,Gerente Regional Pl.,ACME,TO,6418.64
1927,2014-01-18,Ana Clara Neves Pinto,Gerente Regional Pl.,Grupo Capivara,AM,8010.9
1928,2014-01-18,Ana Clara Neves Pinto,Gerente Regional Pl.,Grupo Capivara,AP,4539.62
1929,2014-01-18,Ana Clara Neves Pinto,Gerente Regional Pl.,Grupo Capivara,BA,9468.24
1930,2014-01-18,Ana Clara Neves Pinto,Gerente Regional Pl.,Grupo Capivara,GO,8957.58
1931,2014-01-18,Ana Clara Neves Pinto,Gerente Regional Pl.,Grupo Capivara,MA,4600.27
1932,2014-01-18,Ana Clara Neves Pinto,Gerente Regional Pl.,Grupo Capivara,PB,7474.28
1933,2014-01-18,Ana Clara Neves Pinto,Gerente Regional Pl.,Grupo Capivara,PR,8029.83
1934,2014-01-18,Ana Clara Neves Pinto,Gerente Regional Pl.,Grupo Capivara,RJ,5443.47
1935,2014-01-18,Ana Clara Neves Pinto,Gerente Regional Pl.,Grupo Capivara,RR,3686.08
1936,2014-01-18,Ana Clara Neves Pinto,Gerente Regional Pl.,Grupo Capivara,RS,7130.74
1937,2014-01-18,Ana Clara Neves Pinto,Gerente Regional Pl.,Grupo Capivara,SC,7634.4
1938,2014-01-18,Ana Clara Neves Pinto,Gerente Regional Pl.,Grupo Capivara,SE,3403.56
1939,2014-01-18,Ana Clara Neves Pinto,Gerente Regional Pl.,Grupo Capivara,TO,5008.66
1940,2014-01-18,Ana Clara Neves Pinto,Gerente Regional Pl.,"WarioWare, Inc.",AC,8791.73
1941,2014-01-18,Ana Clara Neves Pinto,Gerente Regional Pl.,"WarioWare, Inc.",ES,4559.47
1942,2014-01-18,Ana Clara Neves Pinto,Gerente Regional Pl.,"WarioWare, Inc.",MT,9999.61
1943,2014-01-18,Ana Clara Neves Pinto,Gerente Regional Pl.,"WarioWare, Inc.",PB,1611.43
1944,2014-01-18,Ana Clara Neves Pinto,Gerente Regional Pl.,"WarioWare, Inc.",RJ,3646.54
1945,2014-01-18,Ana Clara Neves Pinto,Gerente Regional Pl.,"WarioWare, Inc.",RN,8607.9
1946,2014-01-18,Ana Clara Neves Pinto,Gerente Regional Pl.,"WarioWare, Inc.",RO,3255.38
1947,2014-01-18,Ana Clara Neves Pinto,Gerente Regional Pl.,"WarioWare, Inc.",RR,4663.4
1948,2014-01-18,Ana Clara Neves Pinto,Gerente Regional Pl.,"WarioWare, Inc.",SE,9630.19
1949,2014-01-18,Ana Clara Neves Pinto,Gerente Regional Pl.,"WarioWare, Inc.",TO,6864.99
2195,2014-01-20,Ana Clara Neves Pinto,Gerente Regional Pl.,Hanso Foundation,AC,5994.75
2196,2014-01-20,Ana Clara Neves Pinto,Gerente Regional Pl.,Hanso Foundation,AL,9281.46
2197,2014-01-20,Ana Clara Neves Pinto,Gerente Regional Pl.,Hanso Foundation,AM,5276.89
2198,2014-01-20,Ana Clara Neves Pinto,Gerente Regional Pl.,Hanso Foundation,AP,3033.97
2199,2014-01-20,Ana Clara Neves Pinto,Gerente Regional Pl.,Hanso Foundation,MA,7505.03
2200,2014-01-20,Ana Clara Neves Pinto,Gerente Regional Pl.,Hanso Foundation,MT,6321.06
2201,2014-01-20,Ana Clara Neves Pinto,Gerente Regional Pl.,Hanso Foundation,PE,1745.21
2202,2014-01-20,Ana Clara Neves Pinto,Gerente Regional Pl.,Hanso Foundation,RR,7060.88
2203,2014-01-20,Ana Clara Neves Pinto,Gerente Regional Pl.,Hanso Foundation,SC,1985.02
2204,2014-01-20,Ana Clara Neves Pinto,Gerente Regional Pl.,Hanso Foundation,SE,6733.9
2205,2014-01-20,Ana Clara Neves Pinto,Gerente Regional Pl.,Hanso Foundation,TO,2241.73
2459,2014-01-22,Ana Clara Neves Pinto,Gerente Regional Pl.,ACME,AP,5532.37
2460,2014-01-22,Ana Clara Neves Pinto,Gerente Regional Pl.,ACME,BA,8354.53
2461,2014-01-22,Ana Clara Neves Pinto,Gerente Regional Pl.,ACME,CE,1742.23
2462,2014-01-22,Ana Clara Neves Pinto,Gerente Regional Pl.,ACME,GO,8059.67
2463,2014-01-22,Ana Clara Neves Pinto,Gerente Regional Pl.,ACME,MG,5494.01
2464,2014-01-22,Ana Clara Neves Pinto,Gerente Regional Pl.,ACME,MS,7768.84
2465,2014-01-22,Ana Clara Neves Pinto,Gerente Regional Pl.,ACME,MT,1244.25
2466,2014-01-22,Ana Clara Neves Pinto,Gerente Regional Pl.,ACME,PA,6924.78
2467,2014-01-22,Ana Clara Neves Pinto,Gerente Regional Pl.,ACME,PR,4286.75
2468,2014-01-22,Ana Clara Neves Pinto,Gerente Regional Pl.,ACME,RN,9660.44
2469,2014-01-22,Ana Clara Neves Pinto,Gerente Regional Pl.,ACME,RO,7487.32
2470,2014-01-22,Ana Clara Neves Pinto,Gerente Regional Pl.,ACME,RS,1938.71
2471,2014-01-22,Ana Clara Neves Pinto,Gerente Regional Pl.,ACME,TO,4474.54
2631,2014-01-24,Ana Clara Neves Pinto,Gerente Regional Pl.,Wolfram & Hart,CE,5235.54
2632,2014-01-24,Ana Clara Neves Pinto,Gerente Regional Pl.,Wolfram & Hart,ES,7364.79
2633,2014-01-24,Ana Clara Neves Pinto,Gerente Regional Pl.,Wolfram & Hart,GO,6095.24
2634,2014-01-24,Ana Clara Neves Pinto,Gerente Regional Pl.,Wolfram & Hart,MG,7474.43
2635,2014-01-24,Ana Clara Neves Pinto,Gerente Regional Pl.,Wolfram & Hart,MS,7611.19
2636,2014-01-24,Ana Clara Neves Pinto,Gerente Regional Pl.,Wolfram & Hart,MT,9234.24
2637,2014-01-24,Ana Clara Neves Pinto,Gerente Regional Pl.,Wolfram & Hart,PA,6440.67
2638,2014-01-24,Ana Clara Neves Pinto,Gerente Regional Pl.,Wolfram & Hart,PE,2900.84
2639,2014-01-24,Ana Clara Neves Pinto,Gerente Regional Pl.,Wolfram & Hart,PI,3909.57
2640,2014-01-24,Ana Clara Neves Pinto,Gerente Regional Pl.,Wolfram & Hart,PR,2741.77
2641,2014-01-24,Ana Clara Neves Pinto,Gerente Regional Pl.,Wolfram & Hart,RJ,8849.64
2642,2014-01-24,Ana Clara Neves Pinto,Gerente Regional Pl.,Wolfram & Hart,SC,6166.0
2737,2014-01-25,Ana Clara Neves Pinto,Gerente Regional Pl.,NightMare Enterprises,AC,6726.64
2738,2014-01-25,Ana Clara Neves Pinto,Gerente Regional Pl.,NightMare Enterprises,AM,7990.67
2739,2014-01-25,Ana Clara Neves Pinto,Gerente Regional Pl.,NightMare Enterprises,AP,4334.69
2740,2014-01-25,Ana Clara Neves Pinto,Gerente Regional Pl.,NightMare Enterprises,CE,3360.58
2741,2014-01-25,Ana Clara Neves Pinto,Gerente Regional Pl.,NightMare Enterprises,MA,3456.64
2742,2014-01-25,Ana Clara Neves Pinto,Gerente Regional Pl.,NightMare Enterprises,MG,6552.32
2743,2014-01-25,Ana Clara Neves Pinto,Gerente Regional Pl.,NightMare Enterprises,MS,4914.57
2744,2014-01-25,Ana Clara Neves Pinto,Gerente Regional Pl.,NightMare Enterprises,PA,6616.29
2745,2014-01-25,Ana Clara Neves Pinto,Gerente Regional Pl.,NightMare Enterprises,PR,8255.73
2746,2014-01-25,Ana Clara Neves Pinto,Gerente Regional Pl.,NightMare Enterprises,RJ,7873.05
2747,2014-01-25,Ana Clara Neves Pinto,Gerente Regional Pl.,NightMare Enterprises,RN,9850.63
2748,2014-01-25,Ana Clara Neves Pinto,Gerente Regional Pl.,NightMare Enterprises,RO,6168.29
2749,2014-01-25,Ana Clara Neves Pinto,Gerente Regional Pl.,NightMare Enterprises,SP,3991.96
2750,2014-01-25,Ana Clara Neves Pinto,Gerente Regional Pl.,NightMare Enterprises,TO,6986.71
2751,2014-01-25,Ana Clara Neves Pinto,Gerente Regional Pl.,Planeta Diário,AC,7930.22
2752,2014-01-25,Ana Clara Neves Pinto,Gerente Regional Pl.,Planeta Diário,BA,3577.15
2753,2014-01-25,Ana Clara Neves Pinto,Gerente Regional Pl.,Planeta Diário,CE,1351.28
2754,2014-01-25,Ana Clara Neves Pinto,Gerente Regional Pl.,Planeta Diário,GO,8065.78
2755,2014-01-25,Ana Clara Neves Pinto,Gerente Regional Pl.,Planeta Diário,MG,6842.19
2756,2014-01-25,Ana Clara Neves Pinto,Gerente Regional Pl.,Planeta Diário,MT,6652.24
2757,2014-01-25,Ana Clara Neves Pinto,Gerente Regional Pl.,Planeta Diário,PB,2524.41
2758,2014-01-25,Ana Clara Neves Pinto,Gerente Regional Pl.,Planeta Diário,PI,9757.25
2759,2014-01-25,Ana Clara Neves Pinto,Gerente Regional Pl.,Planeta Diário,RN,7437.95
2760,2014-01-25,Ana Clara Neves Pinto,Gerente Regional Pl.,Planeta Diário,SE,5101.67
2761,2014-01-25,Ana Clara Neves Pinto,Gerente Regional Pl.,Planeta Diário,SP,5005.15
3045,2014-01-28,Ana Clara Neves Pinto,Gerente Regional Pl.,Union Aerospace Corporation,AM,4172.25
3046,2014-01-28,Ana Clara Neves Pinto,Gerente Regional Pl.,Union Aerospace Corporation,AP,9915.0
3047,2014-01-28,Ana Clara Neves Pinto,Gerente Regional Pl.,Union Aerospace Corporation,MS,6401.91
3048,2014-01-28,Ana Clara Neves Pinto,Gerente Regional Pl.,Union Aerospace Corporation,PE,6950.06
3049,2014-01-28,Ana Clara Neves Pinto,Gerente Regional Pl.,Union Aerospace Corporation,PI,8014.68
3050,2014-01-28,Ana Clara Neves Pinto,Gerente Regional Pl.,Union Aerospace Corporation,RJ,7859.09
3051,2014-01-28,Ana Clara Neves Pinto,Gerente Regional Pl.,Union Aerospace Corporation,RN,4941.78
3052,2014-01-28,Ana Clara Neves Pinto,Gerente Regional Pl.,Union Aerospace Corporation,RR,9684.95
3053,2014-01-28,Ana Clara Neves Pinto,Gerente Regional Pl.,Union Aerospace Corporation,RS,9741.26
3054,2014-01-28,Ana Clara Neves Pinto,Gerente Regional Pl.,Union Aerospace Corporation,SC,3032.53
3180,2014-01-29,Ana Clara Neves Pinto,Gerente Regional Pl.,Civil Emergency and Defense Agency,AL,4711.05
3181,2014-01-29,Ana Clara Neves Pinto,Gerente Regional Pl.,Civil Emergency and Defense Agency,AM,5665.59
3182,2014-01-29,Ana Clara Neves Pinto,Gerente Regional Pl.,Civil Emergency and Defense Agency,AP,5321.55
3183,2014-01-29,Ana Clara Neves Pinto,Gerente Regional Pl.,Civil Emergency and Defense Agency,BA,2008.7
3184,2014-01-29,Ana Clara Neves Pinto,Gerente Regional Pl.,Civil Emergency and Defense Agency,ES,5147.68
3185,2014-01-29,Ana Clara Neves Pinto,Gerente Regional Pl.,Civil Emergency and Defense Agency,GO,1070.76
3186,2014-01-29,Ana Clara Neves Pinto,Gerente Regional Pl.,Civil Emergency and Defense Agency,MA,5579.55
3187,2014-01-29,Ana Clara Neves Pinto,Gerente Regional Pl.,Civil Emergency and Defense Agency,MG,4891.23
3188,2014-01-29,Ana Clara Neves Pinto,Gerente Regional Pl.,Civil Emergency and Defense Agency,MS,6113.75
3189,2014-01-29,Ana Clara Neves Pinto,Gerente Regional Pl.,Civil Emergency and Defense Agency,PE,4949.65
3190,2014-01-29,Ana Clara Neves Pinto,Gerente Regional Pl.,Civil Emergency and Defense Agency,PR,3528.21
3191,2014-01-29,Ana Clara Neves Pinto,Gerente Regional Pl.,Civil Emergency and Defense Agency,RJ,1917.35
3192,2014-01-29,Ana Clara Neves Pinto,Gerente Regional Pl.,Civil Emergency and Defense Agency,RN,2780.69
3193,2014-01-29,Ana Clara Neves Pinto,Gerente Regional Pl.,Civil Emergency and Defense Agency,TO,5713.0
3194,2014-01-29,Ana Clara Neves Pinto,Gerente Regional Pl.,Clarim Diário,AC,2458.8
3195,2014-01-29,Ana Clara Neves Pinto,Gerente Regional Pl.,Clarim Diário,CE,1243.95
3196,2014-01-29,Ana Clara Neves Pinto,Gerente Regional Pl.,Clarim Diário,GO,7102.37
3197,2014-01-29,Ana Clara Neves Pinto,Gerente Regional Pl.,Clarim Diário,PA,3297.45
3198,2014-01-29,Ana Clara Neves Pinto,Gerente Regional Pl.,Clarim Diário,PB,7924.81
3199,2014-01-29,Ana Clara Neves Pinto,Gerente Regional Pl.,Clarim Diário,PI,5580.64
3200,2014-01-29,Ana Clara Neves Pinto,Gerente Regional Pl.,Clarim Diário,PR,4264.43
3201,2014-01-29,Ana Clara Neves Pinto,Gerente Regional Pl.,Clarim Diário,RJ,6155.04
3202,2014-01-29,Ana Clara Neves Pinto,Gerente Regional Pl.,Clarim Diário,RN,5130.58
