,Data,Vendedor,Cargo,Cliente,UF,Vendas
1333,2014-01-12,João Antunes,Supervisor de Vendas Sr,Wolfram & Hart,AC,6972.3
1334,2014-01-12,João Antunes,Supervisor de Vendas Sr,Wolfram & Hart,BA,1614.62
1335,2014-01-12,João Antunes,Supervisor de Vendas Sr,Wolfram & Hart,ES,2305.97
1336,2014-01-12,João Antunes,Supervisor de Vendas Sr,Wolfram & Hart,GO,6420.0
1337,2014-01-12,João Antunes,Supervisor de Vendas Sr,Wolfram & Hart,MG,5009.69
1338,2014-01-12,João Antunes,Supervisor de Vendas Sr,Wolfram & Hart,MS,9359.82
1339,2014-01-12,João Antunes,Supervisor de Vendas Sr,Wolfram & Hart,MT,5075.1
1340,2014-01-12,João Antunes,Supervisor de Vendas Sr,Wolfram & Hart,RS,2793.47
1341,2014-01-12,João Antunes,Supervisor de Vendas Sr,Wolfram & Hart,SC,1689.56
1432,2014-01-13,João Antunes,Supervisor de Vendas Sr,Daily Star,AL,8640.85
1433,2014-01-13,João Antunes,Supervisor de Vendas Sr,Daily Star,AM,1022.27
1434,2014-01-13,João Antunes,Supervisor de Vendas Sr,Daily Star,AP,1317.02
1435,2014-01-13,João Antunes,Supervisor de Vendas Sr,Daily Star,BA,6281.01
1436,2014-01-13,João Antunes,Supervisor de Vendas Sr,Daily Star,CE,6852.65
1437,2014-01-13,João Antunes,Supervisor de Vendas Sr,Daily Star,ES,8779.96
1438,2014-01-13,João Antunes,Supervisor de Vendas Sr,Daily Star,PA,6511.43
1439,2014-01-13,João Antunes,Supervisor de Vendas Sr,Daily Star,PB,7611.38
1440,2014-01-13,João Antunes,Supervisor de Vendas Sr,Daily Star,PE,5650.13
1441,2014-01-13,João Antunes,Supervisor de Vendas Sr,Daily Star,PI,6528.41
1442,2014-01-13,João Antunes,Supervisor de Vendas Sr,Daily Star,PR,9266.72
1443,2014-01-13,João Antunes,Supervisor de Vendas Sr,Daily Star,RJ,7659.21
1444,2014-01-13,João Antunes,Supervisor de Vendas Sr,Daily Star,RN,8242.57
1445,2014-01-13,João Antunes,Supervisor de Vendas Sr,Daily Star,SC,9282.19
1446,2014-01-13,João Antunes,Supervisor de Vendas Sr,Daily Star,SE,2689.37
1447,2014-01-13,João Antunes,Supervisor de Vendas Sr,Wayne Enterprises,AP,9881.7
1448,2014-01-13,João Antunes,Supervisor de Vendas Sr,Wayne Enterprises,CE,1121.24
1449,2014-01-13,João Antunes,Supervisor de Vendas Sr,Wayne Enterprises,ES,3245.72
1450,2014-01-13,João Antunes,Supervisor de Vendas Sr,Wayne Enterprises,GO,1203.7
1451,2014-01-13,João Antunes,Supervisor de Vendas Sr,Wayne Enterprises,MG,3868.73
1452,2014-01-13,João Antunes,Supervisor de Vendas Sr,Wayne Enterprises,MS,4517.84
1453,2014-01-13,João Antunes,Supervisor de Vendas Sr,Wayne Enterprises,MT,2264.42
1454,2014-01-13,João Antunes,Supervisor de Vendas Sr,Wayne Enterprises,PA,7384.02
1455,2014-01-13,João Antunes,Supervisor de Vendas Sr,Wayne Enterprises,PB,9555.04
1456,2014-01-13,João Antunes,Supervisor de Vendas Sr,Wayne Enterprises,PE,5083.49
1457,2014-01-13,João Antunes,Supervisor de Vendas Sr,Wayne Enterprises,PR,2515.07
1458,2014-01-13,João Antunes,Supervisor de Vendas Sr,Wayne Enterprises,RJ,3656.36
1459,2014-01-13,João Antunes,Supervisor de Vendas Sr,Wayne Enterprises,RN,8314.06
1460,2014-01-13,João Antunes,Supervisor de Vendas Sr,Wayne Enterprises,RO,5539.28
1461,2014-01-13,João Antunes,Supervisor de Vendas Sr,Wayne Enterprises,RR,4799.21
1462,2014-01-13,João Antunes,Supervisor de Vendas Sr,Wayne Enterprises,SE,4453.61
1463,2014-01-13,João Antunes,Supervisor de Vendas Sr,Wayne Enterprises,TO,4828.92
1500,2014-01-14,João Antunes,Supervisor de Vendas Sr,"Crane, Poole & Schmidt",CE,5122.51
1501,2014-01-14,João Antunes,Supervisor de Vendas Sr,"Crane, Poole & Schmidt",ES,8066.36
1502,2014-01-14,João Antunes,Supervisor de Vendas Sr,"Crane, Poole & Schmidt",MA,7525.75
1503,2014-01-14,João Antunes,Supervisor de Vendas Sr,"Crane, Poole & Schmidt",MT,8496.86
1504,2014-01-14,João Antunes,Supervisor de Vendas Sr,"Crane, Poole & Schmidt",PI,4763.83
1505,2014-01-14,João Antunes,Supervisor de Vendas Sr,"Crane, Poole & Schmidt",PR,5102.9
1506,2014-01-14,João Antunes,Supervisor de Vendas Sr,"Crane, Poole & Schmidt",RN,4888.55
1507,2014-01-14,João Antunes,Supervisor de Vendas Sr,"Crane, Poole & Schmidt",RR,4655.99
1508,2014-01-14,João Antunes,Supervisor de Vendas Sr,"Crane, Poole & Schmidt",RS,7329.33
1509,2014-01-14,João Antunes,Supervisor de Vendas Sr,"Crane, Poole & Schmidt",SC,3374.34
1510,2014-01-14,João Antunes,Supervisor de Vendas Sr,"Crane, Poole & Schmidt",SP,3301.89
1511,2014-01-14,João Antunes,Supervisor de Vendas Sr,Omni Consumer Products,AL,9572.66
1512,2014-01-14,João Antunes,Supervisor de Vendas Sr,Omni Consumer Products,AM,6956.36
1513,2014-01-14,João Antunes,Supervisor de Vendas Sr,Omni Consumer Products,ES,9939.25
1514,2014-01-14,João Antunes,Supervisor de Vendas Sr,Omni Consumer Products,MA,2345.39
1515,2014-01-14,João Antunes,Supervisor de Vendas Sr,Omni Consumer Products,MG,6259.61
1516,2014-01-14,João Antunes,Supervisor de Vendas Sr,Omni Consumer Products,PI,4420.54
1517,2014-01-14,João Antunes,Supervisor de Vendas Sr,Omni Consumer Products,PR,9473.07
1518,2014-01-14,João Antunes,Supervisor de Vendas Sr,Omni Consumer Products,RN,2670.07
1519,2014-01-14,João Antunes,Supervisor de Vendas Sr,Omni Consumer Products,RR,3066.7
1520,2014-01-14,João Antunes,Supervisor de Vendas Sr,Omni Consumer Products,RS,3144.36
1521,2014-01-14,João Antunes,Supervisor de Vendas Sr,Omni Consumer Products,SC,4230.0
1522,2014-01-14,João Antunes,Supervisor de Vendas Sr,Wayne Enterprises,AC,7610.56
1523,2014-01-14,João Antunes,Supervisor de Vendas Sr,Wayne Enterprises,AL,1298.57
1524,2014-01-14,João Antunes,Supervisor de Vendas Sr,Wayne Enterprises,AM,9472.11
1525,2014-01-14,João Antunes,Supervisor de Vendas Sr,Wayne Enterprises,BA,2339.34
1526,2014-01-14,João Antunes,Supervisor de Vendas Sr,Wayne Enterprises,CE,3011.57
1527,2014-01-14,João Antunes,Supervisor de Vendas Sr,Wayne Enterprises,ES,5727.99
1528,2014-01-14,João Antunes,Supervisor de Vendas Sr,Wayne Enterprises,MG,7355.28
1529,2014-01-14,João Antunes,Supervisor de Vendas Sr,Wayne Enterprises,MT,2638.24
1530,2014-01-14,João Antunes,Supervisor de Vendas Sr,Wayne Enterprises,PB,8020.37
1531,2014-01-14,João Antunes,Supervisor de Vendas Sr,Wayne Enterprises,PI,5056.51
1532,2014-01-14,João Antunes,Supervisor de Vendas Sr,Wayne Enterprises,PR,5750.97
1533,2014-01-14,João Antunes,Supervisor de Vendas Sr,Wayne Enterprises,RJ,1176.29
1534,2014-01-14,João Antunes,Supervisor de Vendas Sr,Wayne Enterprises,RN,9243.35
1535,2014-01-14,João Antunes,Supervisor de Vendas Sr,Wayne Enterprises,RS,4956.97
1536,2014-01-14,João Antunes,Supervisor de Vendas Sr,Wayne Enterprises,SE,6855.82
1537,2014-01-14,João Antunes,Supervisor de Vendas Sr,Wayne Enterprises,TO,4312.68
1662,2014-01-15,João Antunes,Supervisor de Vendas Sr,Civil Emergency and Defense Agency,AC,1238.7
1663,2014-01-15,João Antunes,Supervisor de Vendas Sr,Civil Emergency and Defense Agency,AM,4639.26
1664,2014-01-15,João Antunes,Supervisor de Vendas Sr,Civil Emergency and Defense Agency,ES,3664.51
1665,2014-01-15,João Antunes,Supervisor de Vendas Sr,Civil Emergency and Defense Agency,GO,6950.51
1666,2014-01-15,João Antunes,Supervisor de Vendas Sr,Civil Emergency and Defense Agency,MA,5297.5
1667,2014-01-15,João Antunes,Supervisor de Vendas Sr,Civil Emergency and Defense Agency,MS,7956.1
1668,2014-01-15,João Antunes,Supervisor de Vendas Sr,Civil Emergency and Defense Agency,MT,5410.91
1669,2014-01-15,João Antunes,Supervisor de Vendas Sr,Civil Emergency and Defense Agency,PE,7756.4
1670,2014-01-15,João Antunes,Supervisor de Vendas Sr,Civil Emergency and Defense Agency,PI,9727.17
1671,2014-01-15,João Antunes,Supervisor de Vendas Sr,Civil Emergency and Defense Agency,PR,1702.95
1672,2014-01-15,João Antunes,Supervisor de Vendas Sr,Civil Emergency and Defense Agency,RJ,8516.34
1673,2014-01-15,João Antunes,Supervisor de Vendas Sr,Civil Emergency and Defense Agency,RN,4098.26
1674,2014-01-15,João Antunes,Supervisor de Vendas Sr,Civil Emergency and Defense Agency,RR,4995.76
1675,2014-01-15,João Antunes,Supervisor de Vendas Sr,Civil Emergency and Defense Agency,RS,1366.25
1676,2014-01-15,João Antunes,Supervisor de Vendas Sr,Civil Emergency and Defense Agency,SE,6191.01
1677,2014-01-15,João Antunes,Supervisor de Vendas Sr,Civil Emergency and Defense Agency,SP,8492.45
1864,2014-01-17,João Antunes,Supervisor de Vendas Sr,Weyland-Yutani,AC,2961.25
1865,2014-01-17,João Antunes,Supervisor de Vendas Sr,Weyland-Yutani,AL,7348.72
1866,2014-01-17,João Antunes,Supervisor de Vendas Sr,Weyland-Yutani,AM,6353.67
1867,2014-01-17,João Antunes,Supervisor de Vendas Sr,Weyland-Yutani,BA,7785.04
1868,2014-01-17,João Antunes,Supervisor de Vendas Sr,Weyland-Yutani,ES,1416.55
1869,2014-01-17,João Antunes,Supervisor de Vendas Sr,Weyland-Yutani,GO,1096.99
1870,2014-01-17,João Antunes,Supervisor de Vendas Sr,Weyland-Yutani,MA,2749.99
1871,2014-01-17,João Antunes,Supervisor de Vendas Sr,Weyland-Yutani,MG,2109.86
1872,2014-01-17,João Antunes,Supervisor de Vendas Sr,Weyland-Yutani,PB,7224.32
1873,2014-01-17,João Antunes,Supervisor de Vendas Sr,Weyland-Yutani,PE,7192.55
1874,2014-01-17,João Antunes,Supervisor de Vendas Sr,Weyland-Yutani,PR,8551.23
1875,2014-01-17,João Antunes,Supervisor de Vendas Sr,Weyland-Yutani,RJ,3583.96
1876,2014-01-17,João Antunes,Supervisor de Vendas Sr,Weyland-Yutani,SC,3889.67
1877,2014-01-17,João Antunes,Supervisor de Vendas Sr,Weyland-Yutani,SP,2835.13
2045,2014-01-19,João Antunes,Supervisor de Vendas Sr,Grupo Capivara,AC,9601.87
2046,2014-01-19,João Antunes,Supervisor de Vendas Sr,Grupo Capivara,AP,6610.87
2047,2014-01-19,João Antunes,Supervisor de Vendas Sr,Grupo Capivara,ES,4518.32
2048,2014-01-19,João Antunes,Supervisor de Vendas Sr,Grupo Capivara,GO,7269.89
2049,2014-01-19,João Antunes,Supervisor de Vendas Sr,Grupo Capivara,MS,9628.91
2050,2014-01-19,João Antunes,Supervisor de Vendas Sr,Grupo Capivara,MT,4532.18
2051,2014-01-19,João Antunes,Supervisor de Vendas Sr,Grupo Capivara,PE,1098.61
2052,2014-01-19,João Antunes,Supervisor de Vendas Sr,Grupo Capivara,PI,7714.6
2053,2014-01-19,João Antunes,Supervisor de Vendas Sr,Grupo Capivara,PR,3313.85
2054,2014-01-19,João Antunes,Supervisor de Vendas Sr,Grupo Capivara,RJ,2509.48
2055,2014-01-19,João Antunes,Supervisor de Vendas Sr,Grupo Capivara,RO,6536.03
2056,2014-01-19,João Antunes,Supervisor de Vendas Sr,Grupo Capivara,SE,6374.17
2057,2014-01-19,João Antunes,Supervisor de Vendas Sr,Megacorporação,AC,6371.72
2058,2014-01-19,João Antunes,Supervisor de Vendas Sr,Megacorporação,AM,8375.42
2059,2014-01-19,João Antunes,Supervisor de Vendas Sr,Megacorporação,AP,9889.66
2060,2014-01-19,João Antunes,Supervisor de Vendas Sr,Megacorporação,GO,7691.01
2061,2014-01-19,João Antunes,Supervisor de Vendas Sr,Megacorporação,MA,6771.05
2062,2014-01-19,João Antunes,Supervisor de Vendas Sr,Megacorporação,PA,5011.53
2063,2014-01-19,João Antunes,Supervisor de Vendas Sr,Megacorporação,PE,5779.54
2064,2014-01-19,João Antunes,Supervisor de Vendas Sr,Megacorporação,PI,4300.87
2065,2014-01-19,João Antunes,Supervisor de Vendas Sr,Megacorporação,PR,2025.03
2066,2014-01-19,João Antunes,Supervisor de Vendas Sr,Megacorporação,RJ,9723.34
2067,2014-01-19,João Antunes,Supervisor de Vendas Sr,Megacorporação,RR,5317.19
2068,2014-01-19,João Antunes,Supervisor de Vendas Sr,Megacorporação,SC,8232.28
2069,2014-01-19,João Antunes,Supervisor de Vendas Sr,Megacorporação,SE,3050.6
2070,2014-01-19,João Antunes,Supervisor de Vendas Sr,Megacorporação,SP,1418.35
2071,2014-01-19,João Antunes,Supervisor de Vendas Sr,Queen Industries,AC,3285.74
2072,2014-01-19,João Antunes,Supervisor de Vendas Sr,Queen Industries,AM,1171.99
2073,2014-01-19,João Antunes,Supervisor de Vendas Sr,Queen Industries,AP,5280.41
2074,2014-01-19,João Antunes,Supervisor de Vendas Sr,Queen Industries,BA,8055.18
2075,2014-01-19,João Antunes,Supervisor de Vendas Sr,Queen Industries,CE,5297.67
2076,2014-01-19,João Antunes,Supervisor de Vendas Sr,Queen Industries,GO,6053.49
2077,2014-01-19,João Antunes,Supervisor de Vendas Sr,Queen Industries,MG,1964.83
2078,2014-01-19,João Antunes,Supervisor de Vendas Sr,Queen Industries,MT,9347.18
2079,2014-01-19,João Antunes,Supervisor de Vendas Sr,Queen Industries,PA,6273.37
2080,2014-01-19,João Antunes,Supervisor de Vendas Sr,Queen Industries,PB,8167.79
2081,2014-01-19,João Antunes,Supervisor de Vendas Sr,Queen Industries,PR,6750.3
2082,2014-01-19,João Antunes,Supervisor de Vendas Sr,Queen Industries,RS,3201.25
2083,2014-01-19,João Antunes,Supervisor de Vendas Sr,Queen Industries,SC,8425.05
2084,2014-01-19,João Antunes,Supervisor de Vendas Sr,Wolfram & Hart,AL,7078.6
2085,2014-01-19,João Antunes,Supervisor de Vendas Sr,Wolfram & Hart,GO,8291.41
2086,2014-01-19,João Antunes,Supervisor de Vendas Sr,Wolfram & Hart,MA,6531.58
2087,2014-01-19,João Antunes,Supervisor de Vendas Sr,Wolfram & Hart,PA,9413.0
2088,2014-01-19,João Antunes,Supervisor de Vendas Sr,Wolfram & Hart,PR,4798.65
2089,2014-01-19,João Antunes,Supervisor de Vendas Sr,Wolfram & Hart,RS,9099.51
2090,2014-01-19,João Antunes,Supervisor de Vendas Sr,Wolfram & Hart,SE,9660.18
2369,2014-01-21,João Antunes,Supervisor de Vendas Sr,"WarioWare, Inc.",AC,2679.39
2370,2014-01-21,João Antunes,Supervisor de Vendas Sr,"WarioWare, Inc.",AM,3284.5
2371,2014-01-21,João Antunes,Supervisor de Vendas Sr,"WarioWare, Inc.",ES,7733.91
2372,2014-01-21,João Antunes,Supervisor de Vendas Sr,"WarioWare, Inc.",GO,9083.19
2373,2014-01-21,João Antunes,Supervisor de Vendas Sr,"WarioWare, Inc.",MA,3299.67
2374,2014-01-21,João Antunes,Supervisor de Vendas Sr,"WarioWare, Inc.",MG,8307.96
2375,2014-01-21,João Antunes,Supervisor de Vendas Sr,"WarioWare, Inc.",PA,3611.87
2376,2014-01-21,João Antunes,Supervisor de Vendas Sr,"WarioWare, Inc.",PB,8723.45
2377,2014-01-21,João Antunes,Supervisor de Vendas Sr,"WarioWare, Inc.",PE,5595.59
2378,2014-01-21,João Antunes,Supervisor de Vendas Sr,"WarioWare, Inc.",RO,7412.35
2379,2014-01-21,João Antunes,Supervisor de Vendas Sr,"WarioWare, Inc.",RR,9464.57
2380,2014-01-21,João Antunes,Supervisor de Vendas Sr,"WarioWare, Inc.",SC,5238.42
2381,2014-01-21,João Antunes,Supervisor de Vendas Sr,"WarioWare, Inc.",SE,7285.95
2382,2014-01-21,João Antunes,Supervisor de Vendas Sr,"WarioWare, Inc.",TO,7695.93
2486,2014-01-22,João Antunes,Supervisor de Vendas Sr,Clarim Diário,AM,3218.2
2487,2014-01-22,João Antunes,Supervisor de Vendas Sr,Clarim Diário,AP,9394.79
2488,2014-01-22,João Antunes,Supervisor de Vendas Sr,Clarim Diário,MA,5288.61
2489,2014-01-22,João Antunes,Supervisor de Vendas Sr,Clarim Diário,MG,3355.1
2490,2014-01-22,João Antunes,Supervisor de Vendas Sr,Clarim Diário,MT,1734.78
2491,2014-01-22,João Antunes,Supervisor de Vendas Sr,Clarim Diário,PA,2378.73
2492,2014-01-22,João Antunes,Supervisor de Vendas Sr,Clarim Diário,PB,1714.47
2493,2014-01-22,João Antunes,Supervisor de Vendas Sr,Clarim Diário,PE,6283.46
2494,2014-01-22,João Antunes,Supervisor de Vendas Sr,Clarim Diário,PI,9842.02
2495,2014-01-22,João Antunes,Supervisor de Vendas Sr,Clarim Diário,PR,5381.25
2496,2014-01-22,João Antunes,Supervisor de Vendas Sr,Clarim Diário,RO,4336.57
2497,2014-01-22,João Antunes,Supervisor de Vendas Sr,Clarim Diário,SC,1012.07
2498,2014-01-22,João Antunes,Supervisor de Vendas Sr,Clarim Diário,SP,5277.64
2586,2014-01-23,João Antunes,Supervisor de Vendas Sr,Union Aerospace Corporation,ES,8708.36
2587,2014-01-23,João Antunes,Supervisor de Vendas Sr,Union Aerospace Corporation,MG,8702.11
2588,2014-01-23,João Antunes,Supervisor de Vendas Sr,Union Aerospace Corporation,MT,4743.52
2589,2014-01-23,João Antunes,Supervisor de Vendas Sr,Union Aerospace Corporation,PA,8471.48
2590,2014-01-23,João Antunes,Supervisor de Vendas Sr,Union Aerospace Corporation,PI,6353.79
2591,2014-01-23,João Antunes,Supervisor de Vendas Sr,Union Aerospace Corporation,RN,1683.61
2592,2014-01-23,João Antunes,Supervisor de Vendas Sr,Union Aerospace Corporation,RO,2698.85
2593,2014-01-23,João Antunes,Supervisor de Vendas Sr,Union Aerospace Corporation,SC,4691.55
2594,2014-01-23,João Antunes,Supervisor de Vendas Sr,Union Aerospace Corporation,SE,3127.55
2595,2014-01-23,João Antunes,Supervisor de Vendas Sr,Union Aerospace Corporation,SP,2995.13
2643,2014-01-24,João Antunes,Supervisor de Vendas Sr,"WarioWare, Inc.",AC,6503.74
2644,2014-01-24,João Antunes,Supervisor de Vendas Sr,"WarioWare, Inc.",AL,9167.1
2645,2014-01-24,João Antunes,Supervisor de Vendas Sr,"WarioWare, Inc.",AM,6037.56
2646,2014-01-24,João Antunes,Supervisor de Vendas Sr,"WarioWare, Inc.",AP,7214.86
2647,2014-01-24,João Antunes,Supervisor de Vendas Sr,"WarioWare, Inc.",BA,6761.02
2648,2014-01-24,João Antunes,Supervisor de Vendas Sr,"WarioWare, Inc.",ES,3370.92
2649,2014-01-24,João Antunes,Supervisor de Vendas Sr,"WarioWare, Inc.",GO,2403.83
2650,2014-01-24,João Antunes,Supervisor de Vendas Sr,"WarioWare, Inc.",MG,4046.28
2651,2014-01-24,João Antunes,Supervisor de Vendas Sr,"WarioWare, Inc.",MS,6198.82
2652,2014-01-24,João Antunes,Supervisor de Vendas Sr,"WarioWare, Inc.",PB,2448.92
2653,2014-01-24,João Antunes,Supervisor de Vendas Sr,"WarioWare, Inc.",PE,1478.65
2654,2014-01-24,João Antunes,Supervisor de Vendas Sr,"WarioWare, Inc.",RN,6066.22
2655,2014-01-24,João Antunes,Supervisor de Vendas Sr,"WarioWare, Inc.",RR,2358.69
2656,2014-01-24,João Antunes,Supervisor de Vendas Sr,"WarioWare, Inc.",SC,9113.27
2657,2014-01-24,João Antunes,Supervisor de Vendas Sr,"WarioWare, Inc.",SE,1111.83
2658,2014-01-24,João Antunes,Supervisor de Vendas Sr,"WarioWare, Inc.",SP,9229.35
2659,2014-01-24,João Antunes,Supervisor de Vendas Sr,"WarioWare, Inc.",TO,7065.18
3405,2014-01-31,João Antunes,Supervisor de Vendas Sr,Planet Express,AC,3421.6
3406,2014-01-31,João Antunes,Supervisor de Vendas Sr,Planet Express,AL,4337.61
3407,2014-01-31,João Antunes,Supervisor de Vendas Sr,Planet Express,AM,1473.23
3408,2014-01-31,João Antunes,Supervisor de Vendas Sr,Planet Express,AP,7637.82
3409,2014-01-31,João Antunes,Supervisor de Vendas Sr,Planet Express,BA,1580.54
3410,2014-01-31,João Antunes,Supervisor de Vendas Sr,Planet Express,ES,9217.54
3411,2014-01-31,João Antunes,Supervisor de Vendas Sr,Planet Express,MT,3023.26
3412,2014-01-31,João Antunes,Supervisor de Vendas Sr,Planet Express,PA,7541.54
